,내용,별점
395,눈이 안좋아서 자나깨나 전자손목시계 항상 차고다니는데 미밴드는 가볍고 시간이 정확한 시계기능도있고 아주좋습니다  미밴드 때는 뽑기를 잘못해서인지 충전도 안되고 인식도안되고 일만에 버렸는데  이 밴드는 아주 쌩쌩하니 너무 좋습니다,5
396,농협청구할인 이용해서 저렴하게 구입했습니다마침 사려고 할인되기만을 기다리고 있었는데정말 좋네요앞으로도 좋은행사 많이 해주셨으면 좋겠습니다 아직 미개봉 미사용전이라 혹시 이상이 있으면 교환 환불 요청할게요,5
397,우리 사무실서 인기여서 고민고민하다 그냥 샀네요 어제 셋팅해보니 우왕 정말 심장박동수 만보계 칼로리 등 활용할수 있는게 많네요 두개를 샀어요 남편도 건강관리가 필요해서요  택배 엄청 빨리왔구요 아쉽게 필름을 살껄 요놈만 사서 여튼 상품 좋습니다 새로운 친구삼아 건강관리 해볼께요 빨리 보내주시고 좋은 제품 보내주셔서 감사용 전싸게 잘 샀어용 ,5
398,인터넷에서 리뷰를 읽고 본것보다 더 괜찮은것 같아요스마트워치는 가격이 부담이 많이 되었는데옷에 두고도 전화를 받지 못하거나 자리에 두고도 받지 못하는 경우가 많은데 이 경우를 다 해결해주어서 참 좋습니다오늘만도 번의 전화를 바로받을 수 있었습니다좋은 상품 감사합니다,5
399,이전에 저는 이미 쓰고있었습니다만 요즘 집안 어르신들이 걷기 운동을 하시면서 핸드폰 만보기에 불만을 가지시던 찰나어버이날이고 해서 단체로 사 드렸습니다 최근에는 미밴드 앱도 계속 업데이트 되면서 유저 친화적으로 변해가는듯 해요어른들 사드리기에 가격도 부담스럽지 않고 시계도 되면서 만보기도 된다하셔서 너무 좋아하십니다 ,5
400,잘 되네요 화면이 보기보다 무척 작은데 그 덕분에 배터리가 굉장히 오래 가는 듯 하네요 단점이자 장점이 되네요  심박은 완전 정확하진 않아요 가끔 튀기도 하고 그러는데 그냥저냥 기록하기에는 나쁘지 않아요   유료로 제공되는 한 천원인가 하는 앱을 구매해서 쓰셔야 제기능을 퍼 발휘하는 듯 해요  ,5
401,깔끔하고 좋아요  폰보다 걸음수가 조금 적게 측정되기는 하지만 디자인도 깔끔하고 사용법도 간단해서 마음에 듭니다 샤오미 밴드는 사용자가 많아서인지 스트랩 종류도 다양해서 좋습니다  같이 주문한 추가 스트랩은 조금 물렁물렁하다고 해야하나 정품에 비해 좀 부실한 느낌이 들어서 아쉽습니다 ,5
402,무척 만족합니다 구매평이 도 없어서 고민 많이 했는데 막상 받아보니 밴드가 너무 만족스럽습니다모두들 망설이지 말고 사세요 가격도 다른 곳보다 저렴하네요도 바로 다음날 와서 더 좋아요무척 만족합니다,5
403,만족합니다 생각보다 좋아요 운동기능이랑 알람때문에 구매했는데 알람은 손목에서 진동으로 울려서 너무 좋은것 같아요 평소 일어나는게 힘들었는데 손목에서 진동으로 울려주니 쉽게 일어날 수 있어서 좋은것 같아요 수면시간도 체크해줘서 얼마나 잤는지 알 수 있어서 좋은것 같습니다,5
404,샤오미 제품은 처음 써보는데 샤오미 미밴드 가격대비 너무 좋은거같아요 처음에는 모르고 있다가 룸메가 추천해서 구매하게 는데 후회하지 않아요 사용한지 몇일되지 않았지만 좋은거 같아서 아빠한테 추천했더니 아빠도 갖고싶다고 하셔서 구매했습니다 그리고 요새 계속 착용하고 다녔더니 친구들이 맘에 든다고 사고싶다고하고요 구매를 고민하고 계신 분이 계시다면 빨리 구매하세요 생김새는 사진처럼 생겼습니다 추천추천추천 추천추천 강력히 추천합니다,5
405,미밴드 사용한지 한달동안은 참 괜찮다고 생각했는데 폰 초기화 후에 접속이 안되네방법이 없다길래  펌웨어를 초기화하려고 다시 받았더니 시계만 동작하고 나머지는 야메 어플로만  사용이 가능슬슬 포기하고 다른 밴드 찾는중G마켓 안드로이드 앱에서 작성,5
406,스마트 워치의 단점은 잦은 충전이라고 볼수 있는데일넘게 충전안해도 문제없이 사용가능합니다특히 심박수 측정부터 만보기 기능등 간단하면서 유용한 기능도 포함되어 있고스마트폰과 연동되서 자신의 수면시간과 건강도를 체크할수도 있습니다가격도 저렴하면서 유용한 제품이네요,5
407,가격도 만족스럽고 빠른 도 만족스럽습니다지인의 소개로 구매했는데 성능이나 기능도 기대 이상이라 만족 중입니다다만 제품이 새 제품이 아닌 것 같은 의심이 크게 드네요포장 열어봤더니 안쪽이 뜯어져있었고 제품에 일렬번호 써 있는 스티커가 너덜너덜해져 있네요 혹시나 누가 반품한걸 보내지 않았나 싶어요일단 하자는 없고 귀찮아서 그냥 쓰기로 했습니다 ,5
408,다른 곳처럼 뜯어서 오는 게 아니어서 조금더 비싸도 여기서 샀어요 대만족합니다 충전이 약간 에러나긴 하는데 일단 지금은 돼서 나중에 as 생각하며 쓰고 있어요굳이 다른 끈이나 액정보호필름은 없어도 될 것 같아요 활용도 좋아요,5
409,저는 핏빗차지 쓰는데 엄마가 핏빗은 너무 비싸고 만원 이내에서 비슷한거 있음 좋겠다 하셨는데 이게 딱이네요 단점은 핏빗은 손목에서 풀자마자 바로 충전 시킬수 있는데 미밴드는 본체를 따로 분리해야 되네요 그래도 가격이 모든걸 커버해 주네요발송은 엄청나게 빠른데 cj택배가 느리네요,5
410,미밴드 아이폰이라 딴 어플은 못쓰고 미핏으로 미밴드랑 미스케일 쓰고있는데 짱조아여 온가족이 다쓰고있음 님들도 꼭사세여 되게조음 그리고 미밴드에 친구등록하면 친구한테 하트보내기 있는데 그것도 깨알 재밌어요 옛날에 탭탭이라는 팔찌 결국 아직도 안만들어지고 있는데 이거 있으면 그거 필요없음,5
411,솔직히 아주 괜찮다 정도는 아닙니다하지만 가격대비해서 추천할정도는 된다고 생각이 드네요걸음수 측정은 오차가 조금 크게있다고 느끼고 있는중키보드 자판쓸때도 걸음걸이로 인식하는 느낌이고암튼 저에 걸음수보다 정도 더 측정되는 느낌그외에 수면관리 심박수측정은 나름 좋다는 생각가장 좋은것은 전화알림 문자알림 톡알림 기능이 있어 헨드폰에 신경 못쓰고 있을때도손목에서 작은 진동으로 알수있어서 참 좋은거 같네요이상 일주일 사용후기,5
412,처음으로 운동하자하는 마음으로 샀는데 정말 좋네요한글 설명서 따라하니 어렵지는 않았어요생활방수되서 좋은데수영장엔 블로그보니 방수 안됐다는 분도 있어서 안들고 가려구요직구할까 했는데 빨리받아보고 싶어서 구매했구요 얼마차이는 안나더라구요,5
413,가격대비 가성비가 정말 좋다고 생각됩니다 기상 알람 및 전화 알람 사용 목적으로 구매했으며 정말 잘 사용하고 있습니다 진동이 약한것 같았는데 막상 경험해 보니 한번에 일어나고 있습니다  놓치는 전화도 없어지고 배터리도 주씩 길게 사용할 수 있어 너무 좋습니다 이런 제품은 정말 강추,5
414,요즘  잘 쓰고있습니다 친구분이하신거보고 부러워하시기에 엄마선물로 해드렸는데 시간 늘 착용하시네요 충전은 전용커넥션이있어서 그게 좀 불편할거같긴하지만 그래도 노트북으로 한번 full 충전하면 주이상은 쓸거같은 엄청난 밧데리네요 만족합니다,5
415,특별히 데이터 사용을 위한 요금제도 필요없다굳이 통화나 간단한 작업까지 필요없다면 비싼 요금을 지불할 필요는 없는듯장점은휴대폰에 문자나 전화가 오면 밴드가 진동이 되니까 휴대폰을 가방에 넣어도 상관없고알람 소리 못들을 때도 만치만 손목 진동이 훨씬 잘 깨워준다그리고 자주 충전할 필요도 없으며특히 공부할 때 휴대폰이 시야에 있으면 인터넷 검색 등 쓸 데 없는 시간을 많이 보내는데그럴 때 무음 모드로 시야에서 치워 버리면 신경이 덜 쓰인다 문자나 전화가 진동으로 오니까메시지 확인 외에는 다른 잡일 하느라 휴대폰에 매일 필요가 없다는 게 큰 장점이라고 생각한다  ,5
416,야외에서 활동하는 누나에게 하나 줬습니다 저는 저번에 여기서 구매해서 사용하고 있었거든요 누나가 하는 말이 전화를 놓칠수가 없다고 하네요 써 보신분들은 압니다 전화부터 시작해서 자신이 원하는 어플들의 알림을 받을 수 있다는 것을요 문자도 카톡도 정말 좋아요 빠른 에 정확한 물건 감사합니다,5
417,가성비 최고 역시 가성비 갑 샤오미가 또 한건 한것 같네요 한국어로 앱도 잘 나와 있고 기능도 많으면서 꼭 필요한 알림 알람 헬스등의 기능만 삼성 기어와 애플 워치에서 빼온것 같네요 단지 액정에 기스가 나지않게 조심하고 필름을 붙이는게 좋을것 같네요 그런데 전용필름이 가운데 버튼가지 덮어버리니 잘 붙이거나 잘라 쓰는게 좋을것 같네요,5
418,나의 첫번째 스마트 밴드는 오밴드 T 였습니다 밴드에 시간이 표시된다고 해서 해외 직구로 구매했으나 연결이 되지 않아 만보기로만 사용했습니다  샤오미는 휴대전화 가입후 바로 사용할 수 있었습니다 하루 사용해보니 엄지를 척 올려줘야겠다는 생각이 드네요위와같은 구매 경험을 통해서 두가지를 깨달았고 나누고 싶습니다  해외직구 제품을 피하라 이런 제품은 연결도 어렵고 에이에스도 안된다 당연한건데 쉽게 간과하게 됩니다 저는 오밴드 때문에 일을 밤낮 구분 없이 살았네요 정식출시까지 조금만 기다려라 과 비슷한 것같지만 의미가 다릅니다 샤오미밴드 가한국에 분명이 출시될것입니다 오밴드는 미지수이지요 그런데 미밴드 가 처음 출시되었을 때 온라인 최저가가 원이었습니다 정식출시 후 가격이 착해졌습니다그러므로 정식출시까지 조금만 기다려야 합니다 기능관련해서 알람이 최고네요 손목에서 떤다고 잠이깰까 의심했었는데 잠이 빠딱 깹니다 정신이 확실이 듭니다 신기합니다 자녀가 어리다면 무조건추천입니다어플과 관련해서는 미핏에서 아이폰 건강 앱과 연동되어 좋습니다 아무튼 기대에 부합하는 좋은 제품입니다 하루사용 후기 끝,5
419,도 다음날 왔으며 검색 한것중에 가장 저렴했습니다  많이 파시길 미밴드 를 구매하려고 같은 판매자것이 저렴하여 검색했으나 블투 및 안드로이드 버전 제약이 있어 혹시나 하고 안될까봐 마음을 돌려 미밴드 다시 결정 했네요,4
420,일단 충전하는데만 시간 반이 걸렸습니다완충하지않아서 중간에 끊김이 발생하긴 했으나 완충하고 진동벨 번 울린후 부터 앱설치등 하고나서 오늘운동하니 킬로수 나오네요  하루걸렸고 상태도 굿입니다 샤오미밴드 무척 만족스럽습니다 가격까지도 좋아서good,4
421,핸드폰의 앱과 블루투스로 연결한 채로 자전거를 타는 동안 실시간으로 심박수를 볼 수 있고 미리 설정한 심박수를 초과하면 경고하는 진동이 밴드에서 울려 운동강도를 조절하는데 많은 도움이 됩니다 아쉬운 점은 글씨크기가 조금 작아서 눈이 나쁜 제가 보기에 조금 불편합니다,4
422,핸드폰 어플로 만보기 기능을 쓰는데 오차가 너무 심해 만보기 알아보던중 수면분석도 된다고해서 구했어요 어떤분 후기처럼 손움직임도 인식되기도해서 장시간 앉아있을 땐 빼두고 사용합니다 그래도 그정도면 인식은 잘되는 편입니다 영어설명서 만으로는 이해기 어려워 블로그 참조하며 깔았습니다 기계랑 별로 안친해서 조금 고생했습니다  미리 보시면 도움이 되실거예요목표달성했다고 울리면 기분이 좋네요,4
423,사고 또 사고디자인  무난하죠성능   만족해요마감  퀄리티 있네요진짜 여러개 샀어요특히 어른들이 좋아하시죠시계 만보기전화 알림그 밖에 몸무게 측정 알람으로 잘 사용하고 있습니다어른들이 가장 좋아하는 최고의 기능은 전화 올때 소리를 잘 못들으시는데 손목 진동으로 알려주니 그 기능을 젤 좋아하세요근데 최대의 단점은 잃어버리세요손목줄 때문에 잃어버리기도하고제대로 장착안해 알만 잃어버리기도 하고 사야 하는 이유  여러가지 장점이 있어요아쉬운 점  잃어버리면 찾을 수 있는 기능이 있으면 좋겠어요,4
424,아 액정필름 절대로 추가 하지 마세요 완전 쓰레기에요 액정필름으로 먹고 살라 그러나 어떻게 이런 쓰레기로 삼천얼마를 추가로 받을 수 있죠 달랑 한장오고 액정필름이 붙지도 않고 와 물건은 멀쩡하고 빨리 받아서 기분 좋았으나 액정필름 보고 내 삼천원 날린것 같아 엄청 짱나네요 액정필름 이딴걸 보내는게 어딨어요 지금 본인들이 써보고나 보내는 겁니까,4
425,좋네요 샤오미 블루투스청춘버젼에 이어 미밴드까지저렴하게 잘구매한거같아요손목에 잘 촥 감기는건 아니지만좋네요건강관리도 해주니앞으로 건강에 더 신경쓸수있겠네요필름도 생각보다 잘 부착이되네요설명서없이 걍붙였는데 넘잘붙었네요,4
426,좋아요 첨엔 까미노 걸을 때 들고가려고 구매했는데 아무리 생각해도 걸리적거릴것같아서 안샀는데 그 뒤에 계속해서 팔에 차는 만보기가 아른거리더라구요 까미노를 끝낸뒤 살도찌고해서 다이어트해볼까해서 구매했습니다 걸음수는 잘안맞고요 일단 가만히 앉아서 머리묶거나 기지개펼때도 올라가더라구요좋은점은 한글패치가 필요없는 기기여서 불편할일 없고 좋으네용,4
427,역시 미밴드는 뭐 말할것 없네요 미밴드랑 고민하다가 아이폰연동 잘안되고 한글화도 아직은 완전한거같지않은거 같아서 로 구매했습니다전에 을써본경험이 있는데 에 비하면 는 엄청난 발전이네요 시계가 필요한데 시계는 비싸고 시계기능을 할 수있는게 없을까하다가 미밴드 생각했는데최고네요시계도 되고 만보기 수면측정 등 다양한 기능이 있어서 좋습니다아주 만족스럽습니다 가격도 저렴하게 구매해서 좋고 도 빠릅니다 많이 파세요,4
428,걸음수 심박수 측정용으로 저렴하게 구매했어요  아직 사용법을 정확히는 모르겠네요 운동할 때 측정한 데이터가 아이폰 헬스어플이나 다른 헬스케어 어플과 연동이 잘 안되는 것 같기도하고 설정은 다 한 것 같은데 일부어플과 호환이 다 되는지는 모르겠습니다 저렴한 맛에 적당히 쓸 것 같습니다,4
429,아직 잘 모르겠습니다손목을 들면 시계가 표시된다고 하는데 안되고문자는 들어오는데 카톡은 안되고사용하다보면 알겠죠 착용시에 디자인은 이쁩니다그리고 KC인증마크가 없으면 나중에라도 AS가 안된다길래 비닐에 붙어있는 스티커를 휴지통에서 찾아서 박스에 붙여놨습니다,4
430,굿 가벼운데 필요한 기능은 다 있어서 좋아요 그리고 충전을 자주 안 해도 된다는게 제일 큰 매리트예요 근데 저는 하루만에 배터리 가 됐던데 다른 사람들보다 좀 빨리 닳는 느낌이네요 계속 만져봐서 그런가 아무튼 고장나면 또 구매할게요 가격이 저렴해서 부담이 없어요,4
431,가볍고  다양한 체크기능으로 운동결과를 바로바로 확인할 수 있어서 좋습니다 하지만 아무리 스트랩이 랜덤이라도 추가 주문한 스트랩을 기본과 같은 검정색으로  보내주다니 너무합니다 추가 스트랩 때문에  적극추천을 못하겠습니다,4
432,엄마 주려고 샀는데 엄청 편하다고 좋아하십니다원래는 손으로 맥박 집으셔서 심박수알았는데 이젠 몇초만에 미밴드에 뜨니까 상당히 편해요하지만 어플 접근성이 좀 떨어져 제가 다 설정해드렸습니다어플 설정해줄 수 없는 경우라면 인터넷 잘 모르시는 분들에게 선물하는건 비추할게요지만 도와주는 사람이 있는경우 강추합니다 무척 편해요,4
433,음 일단 여우미정식유통을 미밴드를 써본 사람으로써생산날짜의 이유인지 조금 다른 밴드가 눈에 띔기기와 잰드의 접촉 부분이 달라요그리고 체결부분이 다르고요조잡해졌다고 할까그 상자도 인쇄질이 좀 떨어지는 것 같아요 인식은 오히려 빨랐는데이전에 문제가 있었나 싶었습니다펌웨어는 업데이트를 했고 정상작동합니다사용사은 문제가 없을듯한데 밴드는 사용 해봐야 알긋해요,4
434,만족스럽습니다  착용감이 좋습니다 가볍고 사이즈도 작아서 있는듯 없는듯 재질 느낌도 괜찮아요  단 착용시 바짝 당겨서 착용해야 되는데 구멍에 끼울때 재질이 조금 미끌해서 전완전 쉽게는 안되네요  이미지만 보고 구매했는데 받고 어 이게 다야 라고 생각했지만 이 기능이면 충분하다고 생각했어요 저는 전화 알림 카톡 등 앱 알림 걸음수 체크 기능만 필요했어요  배터리가 오래 가서 좋아요 충전 방식은 조금 불편할 수도 있습니다 일주일 정도 사용했는데 정도 소모 됐네요처음이라 자주 확인하고 만져본것이라해도 주 이상은 거뜬할 거 같습니다,4
435,좋아요 알람이나 전화올때 진동도 잘울리고 다만 사용설명서가 외국어라 어떤것부터 해야하는지 몰랐는데 인터넷에 검색하면 미밴드 한글버전 사용설명서 있더라구요 그리고 저전력으로 충전해야 오래쓴다네요 컴퓨터 노트북 샤오미 보조배터리 저전력모드 가능기능은 상세내용 그대로 입니다 저는 심플한 디자인이 마음에 들어서 구매했습니다 택배상자가 찌그러져 온것 빼고 모두 만족입니다,4
436, 빠르고 잘 도착했어요  오자마자는 충전이 안되있어서 충전을 하니까 폰이랑 연결이 됐어요 삼땡헬스케어를 사용하는데 걸음수는 조금 차이나지만 큰 차이는 아닌것 같고 삼땡과 연동이 안된다는게 단점 그외에는 가볍고 다 맘에 듭니다,4
437,역시 가성비는 샤오미 이름값을 하네요 시계용으로 시험삼아 사본건데 믿을 수 없을 정도로 시계 이상의 성능을 보여줍니다 가장 마음에 드는 건 심박수 체크랑 수면 체크인데 수면체크는 스마트폰과 연동이 없이 자도 그날 아침에 연동하면 지난 밤 수면 데이터가 자동으로 동기화되어서 확인이 가능하네요 배터리는 생각 이외로 빨리 떨어지는 듯합니다 최소한 일에 한 번씩은 충전을 해줘야하는 것 같아요  가장 마음에 들지 않은 건  온라인 쇼핑을 몇 백번은 해봤는데 주문한 날 시가 되어도 발송 소식이 없어서 자세히 봤건만 세상에나 발송 마감시간이 오전 시라뇨  그래서 금요일에 주문에서 월요일 발송 화요일에 도착했습니다 이부분은 정말 실망스럽고 웃기네요  발송 마감이 오후도 아니고 오전 시라니  상당히 어이가 없었습니다  상품 자체는 너무나도 좋습니다,4
438,사자마자 할인쿠폰 생겼네요 젠장 중국산 치고는 마감이 나쁘지 않네요 연동하는 어플 사용하는 것도 한글화가 잘되어있습니다 전체적으로 버튼이 하나뿐이니깐 모든 설정은 스마트폰에 연동해서 세팅해야합니다  연동 어플의 내부 메뉴구성이 조금 익숙치 않아서 설정하기는 좀 불편하네요 전날 오후시부터 다음날 오전시까지 에서  떨어진 네요 이것저것 막 만져봐서 다른 분들보다는 많이 닳은듯 그리고 절전 세팅이 안되어 있음 시계 대용으로 샀는데  손으로 시계 보는 행동을 하면 자동으로 켜지는건 신기하네요그래서 배터리 더 많이 먹는듯  여기에 묶음으로 다른것도 같이 시켰는데 다른건 하루 빨리오고 이거는 하루 늦게 왔네요 아직 스트라바 지원이 안되서 좀 아쉽긴 합니다  ,4
439,가성비 최곱니다 가성비 최고 입니다 한번 써보세요배터리성능이 다른 제품에 비해서 월등하게 좋고 디자인이나 기능이 아주 괜찮은 제품입니다 한번 완충하면 거의 한달 이상 쓸 수 있습니다 어머니께 선물로 드렸더니 받아보시고 무척 기뻐하셨습니다 부모님께 선물로 강추 드립니다,4
440,무난합니다 말 그대로 벤드처럼 두껍지 않고 기능도 단순화 되어있지만 필요한 기능은 다 있내요 어짜피 운동할 때 쓰려고 산거라서 좋습니다 심박센서는 달리기 놓고 오픈 라이더랑 호환 잘 됩니다 정확하진 않겠지만 심박계 차기 귀찮으면 생각해볼만하닥고 생각합니다,4
441,가성비 갑 샤오미 폰 쓰고 있었는데 액정 자가수리 후 진동이 안되는 치명적인 결함이 발생했더랬습니다 이것도 자가수리를 해볼까 사설 업체에 맡겨볼까 고민을 했더랬지요 자가수리를 하자니 문제가 어디에서 발생했는지도 알지 못하는 상황이라 갈 길이 너무 멀어보이고 사설 업체에 맡기려 알아보니 대부분 액정 수리 정도만 다루고 진동이 안되는 경우는 수리를 해본 적이 없거나 부품이 없다고 하더라고요 부품 비용 및 수리 비용도 너무 비싸고요 그러던 중 미밴드 가격을 우연히 알게 됐는데 만 원 초반대로 수리 가격보다 훨씬 저렴하더라고요 그래서 진동 셔틀로 구입했습니다 기존에도 Moto  이라는 스마트 워치를 사용했었는데 년 정도 사용하니 배터리가 시간이면 다 떨어지고 일부 기능들도 잘 구현이 안되어 사용하지 않게 되었습니다 그러다 미밴드 쓰니 일단 배터리가 너무 오래 가서 좋고요  충격적으로 오래 갑니다 지금 처음 사서 이것저것 세팅하고 실험하느라 배터리 소모를 평균보다 엄청 많이 했을 것 같은데 이틀 동안  정도 사용했네요 보통 때면 주는 갈 것 같습니다 불편한 점은 알림 내용을 확인할 수 없다는 겁니다 카톡이 왔다는 건 알려주는데 카톡 내용 같은 걸 미리보기를 할 수가 없고 전화가 왔다는 건 알려주는데 누가 걸었는지를 알려주진 않습니다 화면이 너무 단순합니다 이걸 해결하기 위해서는 유료 서드파티 앱을 구입할 수가 있는데 이 앱도 써보니 완전하지는 않네요 제목이나 보낸이 등을 미밴드에 띄우게 할 수는 있는데 한국어로 띄울 수가 없습니다  하지만 가성비를 생각할 때 싫어할 수가 없는 기기인 것 같고요 심박수 측정이나 수면 트래킹 같은 기능들은 저는 기대하지도 않고 사용할 생각도 없어 저한테는 딱 적절한 선택이었던 것 같습니다 아주 훌륭한 진동셔틀 그 자체입니다,4
442,시계 만보기 심장박동수 알람 정도의 기능을 가지고 있는 스마트 밴드입니다 복잡한거 싫어해서 이런것 찾고 있었는데 딱 만족합니다 앱설치하면 여러가지 활동분석을 해주긴하는데 크게 필요는 없을듯 가격대 성능 만족합니다,4
443,일단 디자인은 심플하고 좋습니다 충전해서 사용하는거라 건전지교체 번거러움은 없을듯 상품설명서 보충이필요할듯합니다 호환어플 깔면 되긴하지만 처음에 시간 설정하는데 조금 당황했습니다  그래도 아이폰이랑 호환 잘되서 알림기능 편리하게 사용하고있습니닺,4
444,아직 많이 이용을 안 해봐서 먼저 구매하시면 충전을 시킨 후 mi fit을 설치합니다 기존 샤오미 제품 미 이용자는 계정을 등록가입 후 핸드폰과 미밴드를 연동시켜야 합니다 자신의 정보를  mi fit에 등록시킵니다핸드폰의 블루투스를 켜고 핸드폰 비밀번호를 해제시킨 후 mi fit이 핸드폰 비밀번호 입력하지 않아도 연동될 수 있도록 설정후 다시 비밀번호를 등록해야 합니다 그리고 mi fit에 미밴드를 등록하시면 됩니다 심장박동을 잴때는 기기가 진동을 하면서 팔이 조금 따끔하면서 아픕니다 앞으로 많이 써봐야 이런저런 장점과 단점을 알겠지요 이동시에는 핸드폰을 가방에 넣어두어 전화가 왔는지 잘 몰라 그 점을 타파하려고 구매한거라서   아 제품 이용설명서에 기기 as or 교환시 앱에서 미밴드의 기기 연결을 해제 후 보내라는 점을 꼭 큰 글씨로 기입해주시길 바랍니다 그리고 앱을 삭제할때 역시 같은 방법을 먼저 해야 한다는 것을요 구매시 이것 저것 검색 하시지 않은 분들은 큰 낭패를 볼 수 있으니까요,4
445,저렴한 비용으로 건강을 챙겨볼 수 있겠네요 운동이나 여행 시 가볍게 착용할 수 있는 시계를 하나 구입하려다 저렴한 가격에 시계는 물론 간단한 건강을 위한 체크 기능이 있는 샤오미 미밴드를 구입하게 되었네요 하루 정도 착용하고 Mifit 앱과 연동 후 사용해 본 결과 만보기 기능의 정확도는 다소 부족하지만 그래도 자신이 어느정도 걸었는지 알 수 있고 또 앱 기능 중 활동 유형에 따른 사전 설정 후 체크시 주행거리 시간 경로 등 다양한 정보가 제공되니 유용한 것 같네요 수면 기능의 정확도는 다소 의문은 가지만 만보기 기능과 유사하게 자신의 수면 패턴의 감 정도는 알 수 있으니 도움이 되리라 생각합니다,4
446,배터리 광탈로 문의드리니 곧바로 교환해주셔서 감사했습니다 실수로 스트랩 빼먹고 발송했었는데 스트랩 수거도 무료로 해주시고 헌데 교환받은 제품도 에서 까지는 단 몇시간만에 금세 떨어지더군요 이후로는 안정적이고요 첫제품을 이틀밖에 사용 안했었으니 처음 사용시 원래 그런건지 오래된 재고라 배터리 성능이 전반적으로 떨어진 건지 제가 뽑기운이 안 좋은 건지 잘 모르겠습니다 어느쪽이든 에서 지금까지는 정상적으로 닳고 있으니 알리에서 스트랩 몇개 사서 이번엔 잘 써보겠습니다 가성비 좋은 제품이네요,4
447,구매평이 없길래 적어봅니다 미밴드 가 나온다는 말에 구매를 망설였지만 을 잘 사용했기때문에 지금이라도 사용해보자라는 생각으로 주문했는데 한글 설명서도 괜찮고 이 빨리와서 좋네요 근데 액정 필름을 붙이는건 조금 어렵네요,4
448,내구성만 좋아졌다면 미밴드 펄스 사용했습니다 년도 되지 않아 충전이 안 되는 고장으로 더는 사용할 수 없었죠 미밴드를 다시 사게 된건 저렴한 가격 때문이었습니다 은 빨랐고 봉인 실도 훼손 없이 온전했습니다 제품을 받고 아이폰과 연결하는 과정에서 이전에 사용하던 미밴드 펄스가 온전하게 지워지지 않았기 때문인지 연결하는데 고생을 좀 했습니다 미밴드 액정도 있고 카톡과 메시지 알림까지 지원된다는 점이 마음에 듭니다 고장 없이 잘 버텨만 준다면 년 이상 쭉 써주고 싶네요 간단한 알림과 수면 걸음수 심박 등을 체크할 목적이라면 구매하셔도 좋겠습니다,4
449,미밴드 개째 구입입니다 지인 선물로 보내드리는데 좋아하시고추석 선물도 미밴드로 하루예정이네요 다른 판매자분들은 개당 비 책정해서 판매하는데 여기는 하나만 비 물면 되서 여러개 구입시 훨씬 저렴합니다 앞으로 추석전까지 대정도 구입예정입니다 일단 오늘 개더 추가 구입,4
450,심박수 이라뇨 수면시간이 시간이라니 내가 무슨 고 수험생도 아닌데 세시간밖에 안잘까요 예전에 샀던건 제대로 작동하던데 아들주고 하나 더 샀더니 엉터리네요 헬스장에서 사이클 탔더니 gps가 맘대로 온동네 돌아다닌 지도를 보여주네요 헐,4
451,가성비 좋은 스마트 워치 일단 가격이 저렴디자인도 심플하고 기능도 군더더기 없어 좋음저는 운동을 좋아해서 아이폰과 연동하니 다양한 데이터가 추출되는게 신기하고 재밌음카톡이나 전화 문자 이메일도 알람을 설정하면 진동으로 알려주는데 재밌음대신 카톡은 알람이 자주오니 후에는 설정 끄게 되더라구요가격도 저렴하니 스마트 워치로서 부담없이 그냥 경험해봐도 무난합니다이정도면 추천 할 만 함아버지 선물하려고 하나 더 주문 함,4
452,추천 구성품에 스트랩이 오면 하나더 추가해서 안시키는데  구성품이 안적혀있어 블랙스트랩 두개  엄청 기다리고 얼른하고싶은데 충전중충전은 노트북으로해여하는 불편함이있지만 잘 써볼께요 안잃어버리고 고장안나길,4
453,받자마자 상품들확인하고 필름이없어 문의하니 밴드 포장에칼집내어 붙여보냈다고하시니 아무리찾아도없고  아니 필름을왜 그조그만한걸그리보내시는지 분실아닌분실 찾을수가없어 화도나고 그냥 작은지퍼백에넣어보내주심될껄  다른곳에 주문한게있어다행이죠  판매자님좀 더 신경써주셨으면하네요 상품은좋은거같아요,4
454,미밴드가 어떤건지 궁금했는데 아버지가 하시면 좋을거같아서 구매했습니다일단 깔끔하고 간편한 디자인이라 매일 착용하기 부담없어서 좋습니다시계 만보기 전화받기 기능이 가장 편리하고 운동기록과 심박수 체크도 실생활에서 건강관리에 더 신경쓰게하는 계기가 될것같습니다저도 구매하고싶을 정도입니다,4
455,건강관리에 좋은거 같아요 설치는 제가 해드리고 사용은 어머니가 하십니다전화올때 진동울려서 편리하다고 하시네요운동 많이 하시고 건강관리 하시는데 도움이 많이 된다고 맘에 들어 하셔요오래 앉아있으면 진동 울리고뭐 기능이 다양하네요,4
456,이것이 대륙의 실수인가 앜 한동안 고민하다가 구매하게 됐습니다 추석연휴시작 몇일 전이라 을 걱정했지만 다행히 주문하고 다음날 도착하더군요 감사합니다 일단 방수가 된다는게 만족스럽네요 배터리타임도 놀라워요기능이나 성능은 생각보다 큰 기대를 안하고 사용하시면 좋아요 가성비니까요저같은 경우는 주머니나 책상위에 폰주로진동상태 올려놓고 업무보면 연락이 오는걸 못 느끼는데요 미밴드를 착용하니 연락이 오는대로 알 수 있는건 큰 메리트라고 봅니다 강추,4
