,0,1,2
260,링케 케이스 선택 고민 ㅜ,"12프로맥스 그래파이드 색상인데요!!링케퓨전 클리어 vs 매트  고민되네요 ㅜ12의 매트한 느낌 살리려면 매트가 맞을까요??항상 클리어만 사와서 고민됩니다 ㅜ



 


무기명 투표 중링케퓨전클리어매트
                    투표하기
                

        투표자 보기
    
                투표자 0명
            
            확인
        
        전체 투표자 보기
    
                투표자 0명
            
            확인",2021.07.11. 11:26
261,아이폰 12 프로 11일차,"미개봉 자급제로 번개장터에서 조금 싸게 데려왔어요아이폰과 애플케어 + 에어팟 프로와 애플케어이렇게 하니 180은 순식간에 날라가더라고요...ㅎㅎ​평생 안드로이드폰만 쓰다가 아이폰으로 넘어오니 불편한 것들이 확실히 있긴한데 생각보다 빨리 적응했어요원래 쓰던 기종이 삼성 a30이어서정말 비교를 할 수 없을 정도로 핸드폰이 빠르네요예전폰 여전히 게임용으로 가지고 있는데 그걸로 인터넷 검색하면  속도차이가 엄청나게 체감돼요역시 비싼 폰은 달라요​제가 골드를 구매했는데가끔 케이스 벗겨서 보면 정말 이쁩니다ㅠㅠ​1. 단점 몇개를 써보자면키보드가 불편해요생각보다 많이 무거워요배터리거 빨리 닳아요 - 이전 폰보다 완충하고 출근하고 퇴근하면 약 10~15% 더 많이 닳아있어요어플 차단 앱이 존재할 수 없음(그나마 스크린타임이 그 역할을 합니다)교통카드를 쓰기위해서 전자파 차단종이를 추가로 케이스에 끼워야하는 것​특정 어플(버블)에서 음성파일아 안드와 달리 바로 재생이 안되고 다운 후 사진 앱에서 재생해야한다는 것안드에서 넘어온 사람으로서 안드에서되는 것들이 안될때 당황함​​이정도네요아직 11일차라골드뽕에 빠져있어요 ㅎㅎ



 














​",2021.07.11. 11:22
262,와...씨..,딱 일주일전에 99퍼 매물 업어왔는데일주일만에 2퍼가 달아요?미친거아닌가요ㅋㅋㅋㅋㅋㅋㅋ20w로 충전했다고 이지경인가요.선넘는데.... 다 만족스러운데 배터리때메맴찢이네요...,2021.07.11. 01:11
263,12 퍼플 케이스 뭐 쓰세요??,정품 실리콘 케이스 사고 싶은데 와...진짜 하나도 안 어울리는 거 같애요...색깔 맞추기 너무 어렵네요ㅠㅠㅠ,2021.07.10. 21:14
264,여름이 되니 가죽케이스가...,폰을 잡을 때 감촉이.. 더운 느낌이 드네요  여름 동안에는 실리콘이나 플라스틱 케이스를 끼워야하나...,2021.07.10. 19:39
265,5G가 되지만 사실상 LTE만 쓰게 되네요.. ㅋㅋㅋㅋ,5G로 자동 전환 설정 해놓으면 괜히 배터리만 쓸데없이 잡아먹을까봐 그냥 4G로만 놓고 쓰게 되네요..,2021.07.10. 12:08
266,유투브 이제 pip기능되네요??,프리미엄 사용자인데 이제 pip기능되네요??유투브 어플로 쓰고있어욬ㅋㅋㅋ갑자기 되서 깜짝놀랐어여,2021.07.10. 11:22
267,모바일 데이터 잘 안터지네요,안녕하세요​12프로 사용중인데 모바일데이터 정말 잘 안터지네요 ㅠㅠ​5g 사용중인데 전에 12프로맥스는 괜찮더니 12프로는 왜이런지 맨날 lte만 잡히네요 ㅠㅠ ​와이프 갤럭시는 5g잘만잡히는데 뭐가 문제일까요​공초도 해봤는데 답답하네요​,2021.07.09. 23:56
268,결국 프로맥스에서 미니로…,결국 12프로맥스에서 12미니퍼플로 왔어용ㅋㅋㅋㅋ진짜 신세계입니다…ㅠㅠㅠㅠ 손목이 한결 가벼워진느낌이네욬ㅋㅋㅋㅋㅋ앞으로 잘부탁해 미니야❤️❤️,2021.07.09. 21:23
269,드디어 미니12로 넘어왔네요 ㅎㅎ,"아이폰 11pro 유저였는데 미니로쓰고싶어서 당근에 교환글 올리고 5개월만에 어제아래 미니12화이트 새상품급이랑 교환했네요 ㅎㅎ 너무가볍고 이쁘고 빠릿하고 좋네요😊 오늘 전면필름 옆,뒤,위,아래,카메라필름 다 붙여주고 투명케이스까지 완료네요!!",2021.07.09. 20:37
270,본인의 최애 케이스가 뭐가 있을까요,눈팅만 하다가 써봐요 최애케이스.... 답이 없는 질문이긴하네요 ​그냥 본인의 맞는거 최적화 된게 제일인거 같긴한데..​전 실케랑 정품만 사용해봤는데 다들 어떤걸 쓰실랑가요​다들 대체적으로 모델 기기마다 다른케이스를 쓰고 있는지​아니면 하나만의 케이스를 꾸준히 쓰고 있는지도 궁금하네요​다들 대체적으로 어떤 케이스 사용하시나요??,2021.07.09. 20:13
271,12프로 배터리 문제 있나봐요,"작년 11월 중순부터 8개월만에 93%로 떨어졌네요한달에 거의 1%씩 떨어지는거 같은데이상태로 가면 2년차에 성능 80%이하로 갈거 같아요​카페 글 보면 다른분들도 저 같이 떨어진분 많네요​X는 무상교체 이후에 2년쓰고 88%였는데X때처럼 무상교환 해줘야 하는거 아닌가 싶네요​배터리 상태가 안좋은거 같아 몇달전부터는잘때도 충전안하고 사용시 충전기 꼽는 습관버렸네요충전은 80-95사이 유지 시키고 있어요거의 항상 저전력 모드로 사용하고요게임도 안하고 영상도 거의 안보는데 이상한거 같아요​



 














​​7.19 21:44 글 업데이트열흘사이 2% 더 떨어져서 91% 됐네요 ㅠㅠ



 














​​",2021.07.09. 19:50
272,케이스 시켜서 왔는데 생각보다 너무 좋은데요? ㅋㅋㅋ,투명 젤케만 끼다가 오랜만에 ㅋㅍ에서 케이스 시킨건데 촉감도 그렇고 마감도 깔끔하고 좋네요 ㅋㅋㅋ​카메라 보호되는 케이스 인데 아주 굿이네요!!​12 프로맥스는 라벤더 색상 12 프로는 민트 색상 입니다.​,2021.07.09. 19:45
273,아이폰 12 프로 골드 플렉쮸 했습니다~,"아이폰 xs 쓰다가 배터리가 자꾸 빨리 닳아서그토록 사고싶었던 프로를 조금 무리해서(ㅜㅜ,,) 구매했네용기분조아요~ 에케플도 가입하려구요!!",2021.07.09. 12:59
274,에쓰이 쓰다 민희로 왔는데 크네요,미니가 맞나 계속 의심 중 입니다 ㅋㅋ크기 한 손에 들어와서 너무 조아영좌 상단까지 엄지로 커버 가능한 마지노선이네요,2021.07.09. 11:00
275,"아이폰 13, 13 프로, 13 프로 맥스용 서드파티 케이스 유출",,2021.07.08. 23:26
276,아이폰 12 프로 실버 구매했습니다!,"ㅋㅍ에서 중고 중급으로 20만원 싸게 팔고 있길래12 프로 실버로 구매했습니다​퍼블이 4만원 정도 더 싸다고 해서 처음엔 퍼블로 가려고 했는데케이스를 많이 사서 쓰는지라 호환성 생각해서 마지막에 실버로 마음 바꿨습니다



 














3월에 활성화하고 반품한 중급 제품인데 사용 흔적은 거의 찾아볼 수 없었습니다.​사진으로 영롱함을 다 못 담는게 아쉽네요옆면 부분이 엄청 예쁩니다ㅇㄹ에서 실케도 주문했는데 얼른 받아서 끼우고 싶습니다



 














인물사진 테스트.xs는 망원 기반이라 인물사진 찍으려면 엄청 떨어져서 찍었어야 했는데11 시리즈부터는 광각 기반이라 매우 편하게 찍을 수 있는게 마음에 들었습니다



 














집 근처 야간사진 테스트.보정을 살짝하긴 했지만 일반용으로 쓰기엔 과하지 않나 싶을 정도로 굉장히 잘 나왔습니다xs도 카메라가 아주 준수하다고 생각했는데 프로는 프로값을 제대로 하네요​그리고 배터리가 굉장히 오래가네요보조배터리 안 들고 나가도 충분히 버티다 들어올 것 같은 느낌입니다.​저번달 알바비가 통으로 증발했지만 후회는 하지 않습니다ㅎㅎㅎ통장잔고는 다시 채우면 되니까요",2021.07.08. 21:38
277,백민희에게 어울리는 케이스 찾기..,벌써 케이스만 약 10개가량 샀는데도 불구하고 욕심이 계속 생기네요 ㅋㅋㅋ ​여름에 잘 어울리는 케이스는 밝은톤의 케이스아니면 투명이겠죠?!​여름에 보통 어떤케이스를 쓰시나요 ㅎㅎ,2021.07.08. 14:14
278,아이폰12미니 8개월 사용 후기예요.,​먼저 아이폰12미니로 바꾼 계기​- 아이폰 11이 너무 무거워서 가끔 버겁다는 생각을 많이 함. - 아이폰 11 퍼플 1년동안 질린 적 없고 넘 예뻤는데 내 손엔 너무 커서 주머니에서 꺼내서 잠금 해제하는동작에서 자꾸 길에 떨굼 ㅠㅠ  케이스도 여러개 해먹고 케이스 꼈는데도 폰이 깨지는 지경에 이름..- 남편이 아이폰8에서 12미니로 바꾼다길래 같이 바꿈 ;;​​12미니 바꾸고 좋은 점 ​- 8개월 동안 내 손에서 떨군 적 한번도 없음- 너무너무 가벼워서 장 시간 사용에도 무리 없음특히 누워서 영상 볼 때 최고! ​12미니 아쉬운 점 (11과 비교) ​- 영상 볼 때 화면 크기 - 배터리 체감(이게 제일 너무 큼) 11 쓸 때는 자기전에 충전하고 자면 다음날 자기       전까지 배터리 걱정 안하고 충전기나 보조배터리도 안들고 다녔기에 ㅠㅠ 12미니는 게임은 상상도 못하구 오후 2-4시 사이에 밥 줘야함… 어디 나갈 때 꼭 100채워서 외출 하는 버릇이 생김…​​​12미니 8개월 사용 소감​- 굳이 11에서 미니 안 바꿨어도 됐겠다.- 차라리 12를 살 껄 그랬나- 배터리 부족해도 정품 배터리 케이스 나오면 그거 끼면 되겠다라는 생각에 미니 샀는데 왜 안나와 망했네? ​,2021.07.08. 11:12
279,제가지금 아이폰 12로 바꾸고싶은데,가능할까요 xs 실버를대리점에서 19년 12월에 샀어요 요즘 쓰는데 화면에 이상한거 뜨고 ㅜㅜ바꾸고싶은데 가능할까요 대리점에 그린 남았을까요,2021.07.08. 00:14
280,결국 아이폰12미니로…,결국 아이폰12프로맥스에서 아이폰12미니로 주문했네요 역시 쿠팡할인이 제일 나은거같아요..ㅋㅋㅋㅋㅋ 기대됩니다!!!,2021.07.07. 17:53
281,12 미니 애케플 가입하셨나요?,이번주까지 애케플 가입이 가능한데지난번에도 애케플 가입하고 안 써서 무용지물 됐거든요(여태 폰 기스 외에는 깨져본 적이 없음)​미니 작고 가벼워서 마음에 드는데14부터는 미니 출시 안한다는 말이 많아서 고민되네요​2년 쓰다가 13 미니를 사야 할지애케플을 들어서 2년 되기 전에 리퍼 받고 더 쓸지 ㅠㅠ​미니 사용자분들은 어떻게 하셨어요??,2021.07.07. 13:48
282,역시 아이폰12사길 잘한것 같네요,디자인보고 12화이트 사서 쓰는중인데 유출된것 보니 일반라인에는 120hz도 지원 안하고 카메라 배열도 개인적으론 별로라 12산 선택이 탁월했네요,2021.07.07. 13:26
283,멜론 실행하고 요 며칠 발열이 있는데,에어팟으로 들을 땐 문제가 없는 것 같고스피커로 켜놨을 때 발열이 있어요.다른분들은 문제 없나요?,2021.07.07. 13:14
284,순정에서도 초성검색 되네요,안녕하세요. 갤럭시 쓰다가 아이폰12로 넘어왔는데 이제 순정에서도 초성검색이 가능하네요.불과 몇달전만에해도 서드 앱 설치했었는데 이젠 그럴필요가 없어서 편합니다.,2021.07.07. 12:31
285,정품 실케 싸게 구입했네요~,"ㅋㅋㅇ 쇼핑에서 2만원 할인쿠폰 준다는 아사모글 보고 바로 화이트 구매때는 타겠지만 여름엔 역시 화이트네요 ㅎ



 














​",2021.07.07. 11:30
286,케이스티파이 바스키아 구매 했네요,장품 가케 쓰다가 이게 보호가 전혀 안되더라고요이번에 떨궜는데 가케 찢어지면서 테두리 흠생겨서 안되겠다 싶어서 케이스 변경했어요​정품 케이스의그립감은 아쉽지만 그래도 이쁘네요 보호는 더 잘될듯하고요​하나 걱정인건 케이스 프린팅이 밖이네요?맥세이프 하려고 이 디자인 골랐는데 충전기 붙이고 카드지갑 붙이고 하면 프린팅 안지워지려나요??​일단 만족해요 배송은 7.1 구매 후 오늘 받았네요​,2021.07.07. 10:18
287,떨어뜨렸어요ㅎㅎㅎㅎㅎㅎ,아스팔트 바닥에 앞면부터 퍽소리나게 떨어졌는데 다행이 베젤 부분만 약간 금가고 화면은 멀쩡해요..ㅎㅎㅎㅎㅎ마음도 같이 금가는 느낌..,2021.07.07. 09:43
288,ㅠㅠ 배터리 효율 100퍼 깨졌네요,"99.. 보통 6개월이면 깨지나봐요



 














​",2021.07.07. 07:48
289,고속충전 이 되고 있는지 알수 있는 방법 있을까요?,일반 충전 중인지 고속 충전중인지 알 방법이 없네요,2021.07.06. 19:37
290,가성비 맥세이프 차량용 거치대 찾으시는분 참고 하세요!,"안녕하세요?😃충전기능이 없는 맥세이프 차량용 거치대몇날 며칠을 찾았지만 없어요😢그나마  찾은게 ㅂㅋ...사악한 가격(2만원중반)에 흠칫 놀랐습니다.😅어차피 카플레이 유선 연결이라무선 충전은 필요가 없었거든요.😁​그래서 가성비를 목표로여기저기 써치하다가9200원에 무료배송이고 심지어 투명 케이스를 주는 제품을 찾았습니다.😊그래서 대충 적어보려합니다.​1. 언박싱



 














상태가 요렇지만 비닐로 깨끗하고 깔끔하게 박싱되어있습니다. 우선 포장 상태는 합격💯​2. 무선충전10w가 안되는 7.5w ㅆㄹㄱ입니다. 😇아무래도 무선충전기능이 ㅆㄹㄱ라싸게 내놓은 제품 같습니다.무선충전 기능이 필요 없는 사람은 개꿀!!😉c to c 케이블 득템 ✌️usb c 젠더 득템 👍​3. 케이스



 

























​제품과 같이 포함되어있습니다. 약간 딱딱한 실리콘 재질입니다.미니 노멀 프로 프로맥스 하나 선택가능합니다.우선 같이 주는것 치곤 퀄리티가 괜찮습니다만...😀케이스 안쪽 맥세이프 자석 부분이 노출되어있어서오래 착용하면 아이폰 뒷면에 자국이 남을거 같은 생각이 듭니다.😅케이스 두께는 두꺼운 편이고 모서리 부분 엠보싱 처리되어있어서 폰 보호에는 훌륭해보입니다.핏도 딱떨어집니다👍다만 뒷면 디자인은 싼티가 납니다 🥲​4. 자력무엇보다 중요한게 자력이죠!!!😲정품 가케랑 무료로 주는 케이스랑 비교 했습니다.제품 자체 자력은 꽤나 괜찮습니다.💯​ 1) 아이폰 미니 정품 가케 자력 완벽합니다. 촥! 하니 잘달라 붙습니다. 🤭역시 정품은 정품이구나 하는 생각이 들정도로 거치대 자석과 케이스 자석이 물아일체가 되어 안정성이 💯입니다. 흔들리거나 떨어질 염려가 없어보입니다.😃다만 가격이 사악하죠.😔저는 정품 미니 가케 중고로 3.5만에 구입했습니다.😏​ 2) 아이폰 미니 투명 케이스9200원 무료배송인데 투명케이스 같이 줍니다.장착해서 테스트 했습니다.정품과는 다르게 완벽한 고정은 아니지만촥! 하니 달라 붙습니다. 정품에 비해 80-90%정도의 자성입니다.ㅇㄹ발 2-3천원 짜리 케이스 느낌입니다~😊그렇다고 운행중에 폰이 떨어질거 같지 않습니다.​*잠깐만🎶* 미니 기준입니다. 12노멀까지 괜찮아 보이는데, 프로 프로맥스는 무게 때문에 떨어질수도 있다고 생각됩니다!​5. 송풍구 고정



 














​퀄리티는 아쉽지만 이 가격에 매우 훌륭하고 생각해요.차량에 고정했을 때 잘 고정은 됩니다👍​6. 디자인엄청 싼티도 안나고 무난허이 좋습니다😊사이즈는 미니를 거치했을 때 가로는 똑같고, 세로는 위에가 1/3정도 남습니다!📐ㅇㄹ에서 이런 디자인 최소 1.4만 국내 최소 2만원대인데 가격대비 디자인 훌륭합니다!👍​7. 결론맥세이프 차량용 거치대 0.92만 무배에 케이스까지면 혜자라고 생각됩니다.🥳저는 12 노멀까지는 충분히 소화한다고 생각합니다. 프로부터는 잘 모르겠습니다.🤔그러므로 저는 3.5만 가케+ 0.92만 거치대 이렇게 사용 예정입니다.🥰​다음엔 ㅇㄹ발 2.2만 15w 짜리 맥세이프 고강도 자력 거치대도 리뷰해보겠습니다. 읽어주셔서 감사합니다.도움이 되셨으면 좋겠습니다!🤗​​​",2021.07.06. 18:59
291,카본 직접 구매하고 3주 사용기,"카페글에서 끝판왕이라는 카본 직접 구매하고 써봤습니다원래 글쓰는거 귀찮아 하는데 처음으로 써보네요주식 스켈핑해서 이율좀 챙겨 하나 질렀네요​솔까놓고 투알텍 카본 글들이 자주보여 광고가 의심되고 리뷰이벤트 이유로 자주 보이곤 했었어요현재 귀찮아서 실케 사용하고있는데 땀이 많아서 인지 지문이다 먼지다 뭐다해서 여름인데 더 더워지고 더러워지는거 눈꼴시려서 바꿨네요 ​반신반의로 카본케이스 인스톨하고 3주 사용기 참고하세요 ( 어디까지나 개인적입니다. )​1. 첫인상       ★★★★★★★★★☆ 그냥 매력적입니다 실제로 차량내부에 쓰인다고도 하지만 신기합니다.​2. 그립감       ★★★★★★★★★☆ 매력적인만큼 그립감 또한 만족합니다. 가게/실케/하드케이스 중 최고​3. 디자인       ★★★★★★★★★★ 디자인 고급스럽습니다. 명품이라 불릴만하네요​4. 기술력       ★★★★★★★★★★ 고열 압착? 독일 기술력 역시 독일 독일 하네요​5. 무게감       ★★★★★★★★★★ 11g / 0.4mm 감 오시나요?​6. 컬러감       ★★★★★☆☆☆☆☆ 이 부분은 모르겠습니다. 검정이라 더 고급스러워보이긴합니다. (검정밖에없음)​7. 사용감(3주) ★★★★★★★☆☆☆ 3주 사용기라 현재까지는 만족 대만족 갈 것 같네요 이런 케이스 처음봅니다.​8. 가격          ★★☆☆☆☆☆☆☆☆ 케이스치곤 비싸죠 ​9. 지문          ★★★★★★★★★★ 개인적으로 제일 신경 쓰였던 부분 지문방지 케이스 최곱니다.​​



 














​​



 














​



 

























​",2021.07.06. 16:38
292,14.6 발열 너무 심하네요,여태 아이폰 10년동안 써오면서 이런 발열은 정말 처음 보네요... 충전할 때 굉장히 심해요. 너무 뜨거워요. 전기 손난로도 아니고 정말ㅜㅜ 충전도 다 하지못하고 중간에 선뽑아야할 정도.. 그래서 늘 충전을 하다말아요. 충전 중 아니더라도 늘 폰이 뜨뜻해요 안그래도 더워쥭겠는데 겨울이면 좋았으려나.. 무튼 다음 버전 언제 나올런지 빨리 나왔으면 좋겠어요​그리고 중간에 화면 밝기 자기 맘대로 어두워졌다가한참 있으면 다시 밝아지는것도.. 자동밝기 아니고배터리 없어서도 아닌 진짜 쌩뚱맞게 한두번씩 그러네요​,2021.07.06. 14:29
293,배터리 광탈???뭘까요,ㅈㄱㄴ]말그대로에요~ㅠㅠ자다가 일어났더니 뜨끈 뜨끈 한 상태로 꺼져있는 저의 아이폰무슨일인지 모르겠네요 건들지도 않았는데 뭔가에 눌린걸까요?책상에 두고 잔것 밖에는 한게 없는데 ㅠㅠ깜놀했네요 진심​,2021.07.06. 13:59
294,새벽시간에 왜 배터리가 닳아있죠??,​아이폰12 ios14.7 베타3 다운받아서 사용중인데새벽3시부터 6시쯤까지 핸드폰 사용한 시간이 아닌데그래프 보면 배터리가 닳고있던거 아닌가요!?잘 볼줄을 몰라서 질문드려요 ㅠㅠ,2021.07.06. 13:48
295,갤노트10+ 사용중인데 아12병 걸렸어요,"안녕하세요. 이제껏 10년 넘게 갤럭시만 주력으로 사용했습니다.아이폰 XS, 아이패드 프로4세대, 에어3 등 간간히 써보긴했으나 1달정도 쓰고 다 당근했어요.저는 갤럭시 쓰면서 장점이라고 느낀게 1. 삼성페이 2. 뒤로가기 3. C타입단자 입니다.​갤럭시가 편하기는 한거같은데 왜 자꾸 아이폰12가 아른거릴가요?ㅠㅠ아이폰 쓰면서 불편한건 오타가 자주나고, 뒤로가기 없는거 빼고는 별다른 문제 없었습니다.​참고로 최근 저의 폰 변천사를 말씀드리면아이폰XS → 갤럭시 S21 → 갤럭시 폴드2 → 갤럭시노트10+(현재) 입니다.​아이폰12 가면 또 갤럭시가 그리우려나요?ㅋㅋ​",2021.07.06. 13:36
296,아이폰12프로 쌩폰,아이폰 12미니랑 프로를 번갈아서 필름 케이스다빼고 사용중인데 프로는 무광이라그런지 미끄럽고 뭔가 쌩폰만의 손에착감기는 그런느낌이아니네요​이쁘긴프로가이쁜데 ㅠㅡㅠ떨구지도않았는데 액정에는 기스가 나버렸네요 허허,2021.07.06. 12:16
297,다들 발열 있으신가요,그냥 사파리로 인터넷 좀만 해도 뜨뜻해지네요그러다 뭐 게임이라도 하면 뜨거워지고원래는 이정도는 아니었는데 14.6으로 올리고나서이렇게 된거같아요.. 저만 이런가요 12프로입니다.,2021.07.06. 10:50
298,아 너무하네요 ㅋㅋㅋ,​배터리드레인 이건 대체 언제고쳐주는지 ㅋㅋㅋㅋ​센터 가봐도 문제 없다고만 하는데 ㅋㅋ​쓰지도 않는 시간에 왜 저런일이 발생하는지 이해 불가네요 진짜 ㅋㅋㅋ,2021.07.06. 09:51
299,12프맥 ios15pb베타2 갑니다~ㅋ,열심히 설치 중 입니다~별 탈 없이 자자한 버그 없이 딱 들어맞길 바라며~스을적 올려 봅니다~~ 괜츈하겠죠? 심장이 쫄깃 쫄깃~ㅋ,2021.07.06. 00:50
300,"아이폰12, 12프맥 둘다 있는데요","아기들 사진도 찍고 큰화면을 선호해프맥 사용했는데, 손목에 무리가 와서(직업적으로도 손목을 많이 사용)12 일반을 중고로 85만원에 구입했어요. 깨끗하고 배터리도 100프로구요.​2주 정도 사용했는데, 확실히 손목이 안아프더라구요.대체로 만족하는데, 동영상 볼때나 사진은 좀 아쉬움이 남아12 프로맥스를 처분을 못하고 있어요.사용도 안하는데, 미련때문에...​13 나오기 전에 팔아야할거 같은데, 12, 12프맥 둘다 가지고 있기도 그렇구요....프맥 말고 그 돈으로 카메라를 사는데 나을까요??일상 생활은 그냥 일반12로 찍는데, 여행가거나 특별할 때는 좀 좋은 화질로 남기고 싶어서요",2021.07.05. 18:41
301,배터리 성능 100% 깨짐,아이폰12 출시일때 산건데 (작년 11월)​배터리 성능 100% 깨졌어요​인생망쳐 ㅠㅠ,2021.07.05. 16:00
302,애플뮤직 쓸만한가요? 멜론을 이용중인데..,애플뮤직 괜찮다는 이야기가 많이 들려서.멜론에서 애플뮤직으로 갈아탈까 고민중인데..무선이어폰도 잃어버렸고 유선으로 쓰고있는데애플뮤직을 유선으로 쓰면 많이 괜찮다고해서 그러는데.단점같은게 있나요? 딱히 문제점이나 그런게 안보여서..,2021.07.05. 15:15
303,14.7 업뎃이후 발열증가,쌈무그린 아이폰12 -> 무선충전시 발열 매우 낮다가​업뎃 이후 뜨끈뜨끈 정도로 발열양 늘었습니다! 배터리 광탈도 심해졌습니다.업글하실분들 참고하세요!!,2021.07.05. 14:42
304,가케와 가케지갑의 단점이….,벌써 가죽케이스와 맥세이프가죽지갑 사용한지가 6개월정도 되었네요 사용이 많았던지라 가죽지갑 모서리가 전부 뜯기기 시작해서 접착제가 가죽케이스에 묻어나는군요 ㅠㅠ가죽케이스도 점점 모서리 부분이 닳아서 그런가 벗겨지기 시작했네요 새로 구매해야겠지유 ?? 다들 사용하시는데 문제 없으신가요?,2021.07.05. 14:37
305,최근 3년동안 지른 애플제품,많이도 썻네요 저도 모르게 폰은 기변증이 심해서 자주바꾸고 중고로 판거 합치면 정말 많이 샀네요,2021.07.05. 14:04
306,13기다리다ㅎ.. 12프로가 저렴해서,12프로실버를ㅜ저렴해서 갯하게되었습니다ㅎㅎ13이.. ㅜ생각한 안에 기능이추가가 안되서ㅎ12프로 디자인도 이뻐서ㅎㅎ뒤늦게 막차탔네용,2021.07.04. 23:17
307,XS -> SE2 -> 결국 12 미니로 왔네요....,"XS로 잘쓰다가 너무 무겁고 서브로 업무폰으로 사용중이라 라이트 하게 사용하려고.....SE2로 기변 했다가.......사실 이시점에 12 미니도 고민 많이 했지만............경제적으로 좀 여유가 없어서......일단 저렴하게 SE2로 갑니다...잘 쓰다가..........결국 최근 주변 분들이 미니 쓰시는분들이 많아서 자주 보다 보니.....결국 뽐뿌가 오고.....비록 중고지만 128기가 21년 4월말 활성화된 박풀 S급을 저렴하게 업어 왔네요......SE2는....바로 지인분이 서브폰으로 호로록 입양해 가셨네요.....XS까지 박풀로 가지고 있다가 미니 박풀 받고 놀랐네요...............케이블밖에 없네요 덜덜덜......................박풀이 무의미 하네요....역시 불편해진건....마스크 페이스인식 불가네요......ㅠ.ㅠSE2보단 화면이 쾌적하긴 하네요...액정 크기나 빠릿이나......배터리는 뭐 서브폰이고....게임용 패드 미니5, 영상용 패드 프로 10.5가 있어서.................메신져나 전화 문자등 가볍게 사용중이라.........뭐...충분하네요.....",2021.07.04. 22:15
308,"아이폰12미니 실케,가케,카드지갑 (블랙)","아이폰 12미니 블랙  ​가케+카드지갑



 














​실케+카드지갑, 가케



 














​​아이패드로 찍은거라 화질구지입니다...​카드지갑, 실케, 가케



 














​​알리에서 산 짝퉁실케, 실케, 가케



 














알리실케가 색감이 더 좋으나, 촉감은 역시 정품입니다.​",2021.07.03. 20:09
309,퍼블에서 그파로 ~,"안녕하세요?​13 나올때까지 쓰려고 했는데 그새를 못참고 같은거 그파로 기변했습니다카페에 ㅅㅈ 관련 저렴 구매글 보구 아무 생각없이 들어가 봤다가 ㅜ​요즘 ㅅㅈ 카페및 밴드등 넘쳐 납니다, 서로 전국 최저가라고 설레발~들어가서 꼼꼼히 살펴보구 연락도 해봤지만 요청도 안했는데 오는 쪽지, 문자등은 무조건 믿거 하시고~~~잘 찾아보니 정말 싼곳도 있습니다​기변증이라 자주 바꾸다 보니 자급제와 통신사용을 적절히 사용하니 부담이 조금은 줄어드네요 ㅎ​13까지 최소 3-4개월 남았는데 이젠 쭉 사용해 봐야겠습니다ㅜ​



 














​​​",2021.07.03. 20:03
310,드디어 에어팟프로 21년 제조일자로 받았어요,"갤럭시 사용하면서 버즈플러스만 사용하다가아이폰 오게되면서 에어팟프로 커널형이라 바로 질렀습니다 ㅎㅎ20년도 10월달까지의 제조일자는 피하고 싶었는데 좋네요.​막귀지만, 버즈플러스 사용하다가 넘어온 에어팟프로 장점은 주변음 허용이 자연스럽고 깔끔한 느낌!?노이즈 캔슬링도 기대 많이 했는데 기대 이상입니다 👍​아쉬운건 배터리.. 이거 하나 아닐까 싶네용 ㅋ그래도 만족만족 합니다.버즈플 쓰면서도 통화를 한번도 안해봐서 문제 될건 없어보이네요.무선 이어폰으로는 오로지 음악감상만 합니다 ㅎㅎ​",2021.07.03. 17:30
311,skt 5g,잘터지네요 체감속도 빠르고 아이폰se2랑 x쓰다가 이거쓰니5지가빠르다는걸느꼇네요,2021.07.03. 11:55
312,이틀 전에 14.6 업뎃 12pro 배터리 효율 글쓴사람인데요,"https://m.cafe.naver.com/ca-fe/web/cafes/12789486/articles/6727171



 








저도 14.6 올리고....배터리 효율 떨어졌어요
대한민국 모임의 시작, 네이버 카페
m.cafe.naver.com






 



​지금 확인했는데​



 














​2틀만에 93프로 또 떨어졌는데 문제 있는거 맞죠?미치겠네요...​카톡, 전화 , 문자 정도만 하는데 미치겠네요연락이 많이 오는편도 아닌데..",2021.07.02. 16:00
313,아이폰12 녹조현상 ㅜㅜ 어제발견 ㅜ,출시되고 얼마후에 12샀을때 녹조 테스트해보고양품이다 했는데 양품이 아니였어요 ㅋㅋㅋㅋ검은화면에서 볼륨키 누르니 녹조현상이 쫙....갑자기 조금 슬퍼졌어요 ㅜ,2021.07.02. 13:34
314,내가 아이폰 12프로를 산 이유,"​



 













































 



​",2021.07.02. 11:57
315,12미니 화면이 자꾸 멈추네요..,갑자기 터치도 전혀 안먹고 위로 아래로 제스쳐도 안먹길래버튼 두 개 눌러서 전원 끄는 화면으로 들어왔는데여기서 오른쪽으로 슬라이드 해서 전원 끄는 건터치가 되네요..껐다가 켜니까 한나절 괜찮다가 또 반복되요.14.7 베타라서 그럴라나요?​,2021.07.01. 21:25
316,12 프맥 7개월째 사용중,작년 12월 초 구매 지금 7개월 가량 사용중​배터리 성능 100프로인데    일년까지는 힘들겠죠??,2021.07.01. 16:10
317,아이폰7 애물단지같은녀석..,"7쓰다가 12미니로 넘어갔었는데... 오랜만에 충전기 꽂고 켜볼려는데 이제 아예 죽었는지 아예 안켜지더라구요,, ​역시 리퍼뿐이 답이없는건가.. ㅠㅠ 약간 애증이 있는데 7한테는 ㅠ",2021.07.01. 14:49
