,0,1,2
156,구매완료,애케플 필수겠죠?케이스 고민중인데 매키 쓰시는분 후기좀 알려주세용,2021.07.12. 11:24
157,아이패드에어3와 애플펜슬1,"아이패드 에어3 : 배터리효율 91퍼, 중고 35만원에 구매신지모루 케이스 : 신제품 1.4만원에 구매애플펜슬1: 머지포인트 10만원 행사가 8만원에 구매 후이마트24에서 통신사할인 받고 차액 7천원정도결제 후 구매​드디어 입문했어요 패드도!!",2021.07.12. 10:04
158,ipados 15 개발자 베타1 버그,​동영상 재생시 슬라이드오버에서 여러 창 나오게 하면 재부팅 됩니다.​스와이프로 화면이 바로바로 전환되는건 문제 없는데 ​위로 스와이프시 잠깐 멈추면 내가 띄운 슬라이드오버 된 앱이 나오면 화면 꺼지면서 재부팅 됩니다.​다음 베타버전에서 개선되길 바래야죠ㅎㅎ​,2021.07.12. 09:11
159,갤럭시탭보다 불편한점 해결안 있을까요??,"안녕하세요.아이패드3세대 쓰다가 4세대 나올시점 1년간 갤탭7+ 외도하고 이번에 5세대로 돌아왔습니다.  그전엔 몰랏으나 탭 쓰다가 아이패드로 다시넘어오고 가장 크게 불편하게 느낀점이 있어 혹시나 불편함 해결안이 있나해서 글남겨요.​ TV에 유선연결하여 영화시청 또는 인터넷사용 시 갤탭은 블루투스 마우스, 키보드(K380)로 불편함이 없었으나, 아이패드는 몇가지 불편함점이 있네요.     유선연결로 넷플릭스, 왓챠 등 전체화면으로 영상감상 시 마우스커서가 보이지 않습니다. 아니 활성화가 안되는걸지도 모르겠네요. 보다가 일시 중단하거나 끄고싶을때 마우스로 제어를 못하는 문제가 있어요. 혹시 해결안 있을까요???     그리고 키보드로 볼륨제어가 안됩니다.. 펑션키에 키보드볼륨 조절 및 음소거 등 기능이 아이패드 자체적으로 작동은 하는데 tv연결하면 작동이 안되네요.. 이것도 무언가 방법이 잇나요?? 정품 키보드를 사야하는지.. 원래 그런건지 알수가 없어 답답하네요 ㅜ",2021.07.12. 08:51
160,고민끝에 드디어 주문했네요 이시간에 ..,"막상 주문할려니 품절떠서 ㅋㅍ 재입고 알림 설정해놨는데 , 이시간에 알림이 떠서바로 구매 했습니다 ^^ 프로11인치3세대하고 매직 키보드 !!빨리 도착했으면 좋겠네요 ㅎ",2021.07.12. 01:29
161,아이패드 프로 5세대(3세대) 11인치 왔어요!!,"기존에 아이패드 프로 1세대 9.7인치를 출시와 동시에 구매하고 5년이상 사용했어요! 처음 구매할 때는 뭐가 좋은지도 모르고 어떻게 써야할지도 몰라서 1년은 방치해두었다가 나중에는 웹서핑부터 sns, 유튜브, 강의 시청 등등 잘 사용했어요. 애플케어가 뭔지도 모르고, 솔직히 그 당시에 애플케어가 있었는지도 잘 모르겠어요 ㅎ 근데 흠집 조금 말고는 고장난 곳도 없고 너무 잘 구동 되어서 새로운 아이패드 사기가 좀 그랬었는데 요즘 화면 큰게 좋아보이는 이상한 병에 걸렸는지 처음엔 프로 5세대 12.9로 사야지! 했다가 금전적인 부분도 있고 생각했던 것보다 너무 커서 5세대(3세대) 11인치로 마음 먹고 가로수길 가서 바로 픽업해왔어요 ㅎㅎ2달치 알바비 털어서 구매했어요...ㅠ아이패드 프로 5세대(3세대) 11인치 + 스마트 폴리오 케이스 + 애플펜슬 2세대 + 펜슬 케이스 + 스코코 필름 + 아이패드 파우치 + 아이폰 12 미니 실케 이렇게해서 대략 140만원 정도 썼습니댜..,,



 







기존에 쓰던 아이패드 프로 1세대 9.7 과 애플펜슬 1세대 입니다 ㅎ 그동안 잘 썼다... 고마웠어ㅋ











영롱한 패드...ㅎ











기존에 쓰던 아이패드는 스코코 종이질감인가 그거썼는데 생각보다 화질이 너무 안 좋아보여서 카페에서 서칭좀하고 다른거 샀어요!











캐릭터가 한창 좋을 대학생임니다...











애플펜슬 2세대+ 춘식이 케이스... 귀여운거 못잃어요,,ㅎ











클라우드 블루!! 너무 이뻐서 사고싶었는데 가로수길 가서 제 아이폰(12 미니 블랙) 끼워보니 예상대로 색 매칭이 너무 별로여서 그냥 무난하게 실케 화이트 샀습니당







​",2021.07.12. 00:55
162,아이패드프로 11형 3세대 고민 끝에 구입했네요,두달전에 아이패드 8세대 입문했다가 오늘 11o가에서 프로11형 3세대 M1 128기가 셀룰러로 구입했습니다.M+1유지하고 포인트 받으면 대충 92정도에 구입했네요.​전 패드로 약간의 필기와 동영상 그리고 주식하는데 사용해서 이동하면서 사용하기에 11인치 선택했습니다.8세대는 베젤도 크고 용량도 너무 부족해서 불편했는데 이젠 그럴일이 없겠네요.빠르면 화요일쯤 올것같은데 케이스와 필름 준비해놔야겠네요. 8세대도 처분해야하고요​​,2021.07.11. 17:31
163,신형 패드 프로 배터리 효율은 별로네요.,5세대 아이패드 프로 12.9형 7월 1일부터 사용 중인데 배터리가 너무 빨리 닳습니다. 그것 외에는 만족합니다.,2021.07.11. 16:36
164,아이패드 5세대 12.9를 쓰다보니 전까지 쓰던 갤럭시S5e가 미니처럼 보이는 현상이생기네요...,"전만해도 10.5인치 갤탭이 엄청 커보이고, 실제로도 큰편인데...(참고로 8인치 갤탭도있어서 더 커보이는것도 있고...)​근데 한달전쯤 아이패드 프로 5세대 12.9를 사고 쓰다보니,오랜만에 갤탭 충전하려 꺼냈는데....(이젠 충전만 연명하는 처지...ㅠㅠ)엄청 작아보이는 효과가 생김...ㅋㅋㅋ​휴대는 생각도안했다가 휴대용으로도 들고 다녀도 괜찮겠다는 느낌마저 드네요....​아이패드가 큰것인가, 아니면 제가 큰 태블릿의 기준을 몰랐던건가....",2021.07.11. 12:18
165,아이패드 사용..ㅠㅠ,아이패드를 입문했더랬죠..근데 요즘은 편의를 위해 기기간 모든 정보를 쉽게 공유할 수 있자나요.여기서 문제가 생겼어요..전 패드를 개인용으로 쓰고 싶은데 와이프도 써야한다더라구요.애들도 써야한다고...분명 그런말 없었는데..사니까 갑자기..ㅜㅜ그러다보니 제 개인적인 정보나 각종 로그인들..이런것들을 모두 사용하지 못 하게 됐어요.그때그때 로그인하고 로그아웃하고 해야겠더라구요.그리고 전 회사에 들고다니며 사용하려고 산건데 집에서도 써야하니 그건 좀 그렇다고 하네요..​ㅠ쩝...집에서 쓸꺼면 굳이 프로5세대 안사고 3세대나 4세대로도 충분한데 진즉 알았다면 그걸 살걸그랬어요.​에휴...ㅠ....애플 생태계를 구축해가려던 마음이 싹 사라지네요.불편하게 쓸거라면 그냥 사지말걸 하는 생각도 드네요..​,2021.07.11. 12:14
166,아패 프로 11인치 점프데스크탑 사용 시 문제들(혹시나 결제 고민하시는 분들 참조),"이게 아이패드 자체의 문제보다는 어플이 문제가 있습니다. 참고로 이 문제는 12.9인치에서는 발견되지 않았던 문제입니다.​1. 풀 스크린 x제일 황당한 문제. 풀 스크린 맞춰도 공백이 생기네요? 12.9에서는 화면 꽉꽉 채워서 상당히 좋았는데, 11인치는 그게 안됩니다. 여기서도 급나누기가? ^^ 아래에서 보시면 검은색 부분이 공백입니다. 12.9인치에서는 이 공백이 없어요!



 














​2. 화면이 위로 올라가는 현상아니 해상도는 그렇다치고 이 문제는 뭐냐.. 화면이 자기 멋대로 올라갑니다. 이유도 몰라요. 노트북과 연결하면 일단 미리  올라가있고, 마우스 좀만 사용하면 또 올라가네요? ^^ 장난하나요? 로그인하면 이렇게 올라가있고 걸핏하면 또 이렇게 됩니다. 



 














​여담으로.. 신한 ipad 역시 마찬가지로 잘리네요. 하... ​일부러 휴대성 생각해서 11인치 왔고 만족하며 쓰고 있는데 생각치도 못한 어플에서 문제가 생기네요.. 환불하고 12.9인치 가라는 계시인건지 음",2021.07.10. 14:02
167,교품 포기하고 그냥 쓰려고 합니다... ㅠㅠ,티다에서 프로 5세대 12.9 512G 수요일에 배송받고바로 불량 확인하다가 외관도 다른 것도 다 양품이였는데... 오른쪽 하단에 데드픽셀 하나가 발견되서 수요일에 바로 여의도 애플스토어가서 교품 신청하고 마침 새제품이 있다고 해서그자리에서 열어서 확인하니... 이번엔 더 큰 데드픽셀이 2개 발견되어서.. 지니어스 엔지니어분이 기존꺼는 교품신청이 되어있어 따로 다시 교품신청을 하지 않아도 되니 가져가서새제품 올때까지 기다리면 된다고 해서 그자리에서 확인한 제품을 버리고기존 데드픽셀이 발견된 제품을 가지고 집에와서 다른 새제품과의 교품을 기다리며하루하루 보내다가 금요일 오전에 교품할 새제품이 왔다는 연락을 받고 행복한 마음으로 일 끝나자마자 택시타고 달려서 저녁 9시 30분에 여의도 애플스토어에 도착해서 떨리는 마음으로 제품을 가지고 집으로 왔습니다.. ㅋ​외관부터 꼼꼼히 살펴보니 처음 받은 제품보다 외관은 훨씬 더 양품이였고카메라나 스피커등의 다른이상은 없어서 너무 행복했습니다.​드디어 디스플레이 차례.....남들은 못볼수도 있지만... 제눈엔만 그렇게 잘보이는 아주 작은 데드픽셀이 2개가 발견되었네요.... ㅠㅜ새제품 픽업해서 나오기전에 직원분이 본인이 데드픽셀로 5번의 교품을 받은 고객을 봤었는데.. 5번째에도 데드픽셀이 발견되어 고객이 더이상의 교품을 포기하고 그냥 쓰기로 마음먹었던 분이 있다고 알려주더라구요..... 데드픽셀은 크지않은이상 어느 제품에나 있을수 있는데눈에 안띄는 거라며.... 위로아닌 위로를 해주셨는데..​집에와서 확인하니... 또 2개가 짜잔하고 발견됐네요..... ㅠㅠㅠㅠ다시 교품을 신청할까 하다가... 처음꺼는 하나였는데 교품을 할 수록 점점 더 많이 발견되고 있는듯 하여..그냥 포기하고 최대한 기간 채워서 애케플 들고 보증끝나기전에 리퍼받을까합니다.​속상한 마음에 하소연 할 곳이 없어서.. 카페에 이렇게 주저리 주저리 글을 씁니다... ㅠㅜ제눈이 예민한걸까요?! 제가 똥손인걸까요...?!... 참 큰돈주고 마음이 아픕니다... ㅠㅜ,2021.07.10. 03:49
168,애플펜슬 2에 너무 많은 기대를 했나봐요,"​드로잉+영상시청 주 목적으로 새로 5세대 12.5인치를 샀는데,그림 앱에서 그리던 그림 옮겨놓고 파일 열어보니 화면 굉장히 커서 진짜 그림욕구 뿜뿜 차오르고 정말 신났었는데요...막상 애플펜슬 와서 슥슥 테스트해보니 걍 그러네요...​앱 차이도 있다지만 일단 갑자기 압력 쎄게 눌린듯한 현상, 그리고 처음에 그을때 살짝 갈고리 모양으로(선도 갑자기 중간에 얇아지고) 그려지는거. 기존에 갖고 있던 애플펜슬1으로 다른 아이패드에 동일한 브러쉬로 해봤는데, 비슷한 느낌이긴 하지만 2세대가 좀더 과한 느낌이더라구요;그래서 이거 불량인가 하고 불안했는데, 가만보니 어제 필름 고르면서 우연히 본것 중에 생액정에 선 그으면 아무래도 유리에 바로 긋는거다보니 미끄러지고 살짝 자글거리는 현상이 있다는? 그런 내용을 봤거든요. 그래서 종이필름 쓰면 그런거 덜하다는 식의 홍보였는데 딱 그느낌인것 같기도 하고요.사실 지금 생액정이라 제가 기스날까봐 걱정돼서 조심스럽게 긋다보니 더 신경쓰이는 것 같고ㅜ 기존에 있던 아이패드+애플펜슬1세대는 종이필름으로 붙여놔서 맘편하게 직직 그어서 그런 염려도 없구요.​진짜 불량같으면 아 바로 환불!! 할텐데 딱히 크게 불량으로 보기엔 브러시마다 차이도 보여서(예를 들어 잉크느낌의 브러쉬는 저런 현상이 두드러지는데 연필 브러쉬는 기존 아이패드+1세대 펜슬이랑 별로 차이가 없거나) 주문한 필름 와서 붙여놓고 맘이 놓이면 ㅋㅋ 그때 편하게 써봐야 겠네요...​여튼 평소에 포토샵으로 작업하다가 이번에 아이패드 오면서 엄청 기대했는데, 첨부터 너무 신경쓰이는 부분이 있어서 그런가 김새네요...시무룩장인은 도구를 가리지 않는다지만 저는 장인이 아니라 그런가 ㅋㅋ 역시 포토샵(컴퓨터로 작업하는)이 최고구나 하는 생각잌ㅋㅋㅋ​​아, 좀 다른 이야기지만 아이패드 자체는 정말 좋습니다.....영상 보는 맛 쩔고 스피커도 진짜 짱짱해요. 솔직히 좀 충격받은 ㅋㅋㅋㅋㅋㅋ뭐 골고루 앱을 사용해보진 않았는데 지금 가장 크게 느껴지는 단점은 배터리 소모가 생각보다 빠르네요 쯔읍.​​​",2021.07.09. 15:29
169,개인적으로 모든 애플 기기 중 가장 예뻤던 색깔은,아이폰5 슬레이트 블랙입니다이 색상으로 아이패드도 나왔으면 당장 질렀을텐데ㅠㅠ,2021.07.09. 14:31
170,아이패드 12.9 + 매직마우스,화면에 손댈이 없어 좋습니다....​키보드 사야 더 좋을라나요?? ㅋㅋ 고민입니다.​,2021.07.09. 14:31
171,애플케어플러스가 배송완료일이 아니라 구매일이 기준이네요 ㅠㅠ,​​저는 배송완료일이 기준인줄 알고 60일 되기전에 맥북 애플케어플러스 가입하려다가 알고보니 구매일 기준이라 3일 지나서 애케플 안된다고 연락 받았어요 ㅠㅠㅠㅠㅠㅠ ​애케플은 배송완료일이 아니라 구매일 기준입니다 저처럼 실수 하지 마시길 ㅠㅠ ​아 속쓰려 ㅠㅠㅠ ​,2021.07.09. 13:17
172,5세대 12.9인치가 왔습니다.,"어제 11인치 반납하고 12.9인치가 왔네요.근데 커도 느므커요ㅠ회사에 가지고 다니며 쓸껀데..이동이야 차로하니 상관없는데 사용시 커서..불편하진 않을까 걱정이네요.​와이프는 그래도 무조건 큰 화면이라고...하..키보드도 사라는데..그 돈이면 11인치 쓰고 노트북을 사는게 낫지않나 하는 생각이듭니다.​일단 손에들고 쓰기엔 무겁고 불편합니다,아직 노트기능은 써보지 않아 필기시 얼마나 편한지는 모르겠고회사에선 pdf파일과 그 위에 필기등 기능을 많이 쓸건데 일단 사용해보고 판단해봐야겠네요.​근데 블루밍 현상은 유튜버나 카페글보고 걱정을 많이했는데....예민한 편이라 생각했는데..제가 많이 무딘가봐요..솔직히 모르겠습니다ㅠ글고 녹테현상도.....거슬리는게 1도 없네요..너무 걱정했었나 싶네요.​영상 시청은 시원시원하니 좋긴하네요.게임도..음ㅋㅋ확실히 폰보다 집중도 잘 되고요.이젠 영상 및 사진편집도 배워봐야겠어요.​여튼 이래저래 아직도 갈등중이지만..잃는게 있으면 얻는것도 있는법이니 일단 정붙이고 잘 활용해봐야겠습니다~!",2021.07.09. 12:19
173,어제왔어욤!,"퇴근하고 뛰가서 택배 챙기고 개봉하고 갖고 놀다가 잠들었네요ㅎㅎ​일단 12.9 진짜 무겁습니다..자기전에 영상 볼려고 했는데 손이 후덜덜 책상위에 올려놓고 쓸생각입니다 ! 매키는 진짜 신세계네요... 처음 써보는데 이야 감탄사가 계속 나옵니다 다들 매키 사보세요 강추드립니다! 다들 맛점 하세요 더 가지고 놀다가 좋은 팁 있으면 글쓸게용



 




































​",2021.07.09. 12:12
174,어제 센터에 교환 요청했던 아이패드가 벌써 왔답니다.,그저께 배송받은 아이패드 프로 5세대 12.9의 불량으로 어제 센터에 가서 불량 판정 받고 교환 해 준다고 3일 기다리라고 했는데 벌써 도착했다고 찾으러 오라네요...ㄷ ㄷ ㄷ대략 12시 쯤에 센터에 입고 된다고 하니 점심 먹을 겸 찾으러 가야겠습니다.이번에는 센터에서 바로 언박싱 하면서 불량 검사를 해 봐야겠습니다.,2021.07.09. 11:05
175,아이패드 프로 5 12.9 질렀네요,재다재다 후기랑 리뷰 보고 4세대 살까 하다가​결국 질렀네요 ~ ㅎ​공홈말고 쿠팡에서 산거라 ​불량확인 해봤자 귀찮고 그래서 ​나중에 애캐플 들고 하자 있으면 교환 할려고요 ​혹 해서 매직 키보드도 같이 샀는데 크게 쓸일이 없는듯 ㅠ​하지만 터치패드는 좋네요 ㅎㅎ,2021.07.09. 10:24
176,하드웨어의 중요성,이번에 아이패드 프로 5세대로 갈아타니까굿노트에서 발생하던 수많던 오류들이 다 해결됐네요백지되는 현상튕기는 현상내보내기 오류터치 씹힘(굿노트 쓸 때 유난히 더 심했습니다)등등..묵은 체증이 내리는 기분이에요,2021.07.09. 09:58
177,아이패드 공홈배송 왜케 느려요 ㅜㅜ,7월6일-20일 배송 예정인데 아직도 처리중이네요 ㅠㅜ 언제쯤 받을 수 있을지... 펜슬이랑 케이스는이미 다 왔는데 빨리 왔으면 좋겠네요...,2021.07.09. 07:04
178,결국 고민하다가 질러버렸습니다.,"얼마전에 아이패드 사이즈 고민글을 올렸습니다만..몇일동안 장터들에서 대기 타다가 아이패드 11인치 3세대 1TB 셀룰러 모델 질러버렸습니다.사실 제일 마음에 드는 것은 아이패드 미니었지만...이제는 나온지도 너무 오래 되었고예전 프로 12.9인치 써본 결과 펜 충전방식도 불편하더라구요또 미니4를 한 2년 정도 써봤었지만... 램이나 성능 때문인지 한 2년정도 쓰니 버벅이더라구요12인치는 들고다니기 너무 크기도 하고제일 오래 쓴 제품이 아이패드 3세대 였으니 이번에도 오래 쓸 생각으로 질렀습니다.사실 아이패드 생각도 없다가 지르게된 계기가아이패드에 M1 거기다가 1TB이상 모델 한정이지만 램 16기가!!!!이번에는 오래 쓸 수 있을꺼라는 확신을 받았습니다. ㅎㅎ그나저나 이제는 키보드가 고민이네요지금 보고 있는 것은 로지텍 콤보터치, 매직 키보드 입니다만...매직 키보드가 좋아보이기는 한데 일단 무겁고 다른것보다 제일 큰 문제가 사이드 보호가 안되네요 ㅠㅠ또 바닥에 놓고 필기하려니 뒷면이나 사이도 보호가 안되고다시 고민의 시작인 듯 합니다.​​",2021.07.08. 23:31
179,아이패드 11인치 조금 만족스럽지 못하네요,12.9인치 사려고 했다가 재고가 많이 없어서 11인치 사서 지금은 컴퓨터 옆에 잘 매달아 놓고 동영상 머신으로 잘 사용 중입니다.​큰걸 좋아하는 편이라 11인치는 먼가 좀 작은듯해서 조금 만족스럽지 않네요. 조금 기다리더라도 12.9인치 살껄그랬나봐요..​그래도 아이패드 프로 기계자체는 갤럭시탭s7플러스를 써봐서 그런지 빠릿빠릿해서 좋네요.,2021.07.08. 23:25
180,오늘받았어용,​아직까지는 찍힌것도 없고화면도 깨끗하게 나오고 좋아용 쿠팡갓팡 사랑해요😊😊,2021.07.08. 22:46
181,대만족 합니다.,"12.9랑 같이 주문후 고민하다가  아무래도 이동성 셀룰러 이건 못참아서 11인치 선택했습니다.​실버에 화이트 매키 이건 진짜 미친 조합인거 같네요~  ​



 














​",2021.07.08. 20:52
182,아이패드프로 5세대 불량인것같아요,ㅋㅍ에서 구매하고 하루만에 받았는데 펜슬이 하루 더 늦게와서 기본적인 불량확인만 다했을땐 괜찮았는데 펜슬 같이 사용해보니 필기감이 뭔가 쫀득쫀득한 느낌 나잖아요! ​근데 하단 중앙부만 쭉 미끄러지는데... 미끄러지는 부분만 펜 자국 엄청 남아요 이거 불량맞죠..??? 저같은분 없으신가요?? 😭😭😭😭,2021.07.08. 20:06
183,에어패드 프로,언젠가 일시불로 사겠다 🥲,2021.07.08. 16:02
184,로지텍 콤보터치 11인치 질렀습니다,"고민은 배송만 늦춘다고 그런 얘기 듣자마자 일단 지르고 봤습니다후회는 미래의 제가 하는거니까요ㅠㅠ매직키보드랑 서로 고민하다가 샀습니다



 
















 



무거워지는 단점은 있으나 장점이 더 많네요만족스럽습니다 ㅎㅎㅎㅎ",2021.07.08. 15:56
185,어제 데드픽셀때문에 교환신청한 아이패드가 하루만에 왔네용,지방인데도 하루만에 교품이 도착해서 새제품으로 풀박스 맞교환 했는데 혹시몰라 센터에서 뜯어보니 그것도 데드픽셀이 하나 있네요...40일 기다려받았는데 불량이라 교환해서 다시 받은거 조차 불량이라니.. ㅠㅠ 이번꺼는 그래도 스크래치라도 없으니 이전 데드픽셀비교해서는 그렇게 엄청 크지도 않아서 그냥 쓸까 합니다...이번에 다시 또 교환 신청하면 이번처럼 빨리 올거란 보장도 없고 무상리퍼권 하나 생긴셈 쳐야겠네요...ㅜㅜ여러분은 양품 받으시길 바래요..,2021.07.08. 15:18
186,아...오늘 받았는데..,와이프가 돈쓸꺼면 12.9인치로 사지 왜 11인치샀냐고 당장 환불하고 다시 사라고 난리도 아니네요...왜 꼭 뭘사도 어중간한걸 사냐고..영상만 보더라도 크게보라고..​나는 11인치가 더 좋은거같은데..ㅜㅜ내가 쓸껀데..이게 더 합리적으로 보였는데ㅠㅠ..ㅜㅜ빛번짐  신경쓰일꺼같은데..액정 테두리도 거슬릴꺼같은데..​...결국 베젤 찍힘이 있기도하고 해서 반품넣고 12.9인치로 다시 재주문했네요..​ㅜㅜ...반강제로 거거익선 노선탔습니다..​제발 후회와 아쉬움이 안남길..​근데 생각보다 11인치 너무 가볍게 느껴져서 무게만 봤을땐 12.9인치도 들고 쓸만할 것 같던데..아닐까요........?뭐 여튼..12.9인치의 선택이 옳은 선택이길 바라며...​​,2021.07.08. 13:22
187,드디어 오늘 도착입니다!,아이패드 5세대 12.9 셀룰러랑 애플펜슬2세대 매키 온다네요 기분이 너무 좋습니다!! 다들 맛점 하세요 저녁에 글 올리겠습니다,2021.07.08. 12:03
188,펜슬 마감이 뭔가 아쉽네요,"Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:hlsCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.24.6 (HLS)Build Date (2021/5/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다.    다다닥    재생 수87    topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:06 화질 선택 옵션자동     자동       270p       480p       720p  HD      1080p  HD  화질  전체화면    00:01  00:03  00:05 광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기접기/펴기애플팬슬다다닥



 


 Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:hlsCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.24.6 (HLS)Build Date (2021/5/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다.    애플펜슬2 다다닥    재생 수92    topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:08 화질 선택 옵션자동     자동       270p       480p       720p  HD      1080p  HD  화질  전체화면    00:01  00:03  00:05  00:07 광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기애플펜슬2 다다닥



 



펜슬내장된 자석이 옮겨붙으면서 소리 안나겐 만들 수 없었을까요 ㅠㅠ",2021.07.08. 11:05
189,지금 A/S 센터입니다...,어제 받은 아이패드 프로 5세대 12.9 모델의 터치 불량으로 센터에 왔습니다.초기 설정중 제멋대로 터치가 되는 증상으로 왔는데 일단 센터에서는 iOS 자체의 오류일 수 있으니 DFU 초기화를 진행해 보고 그래도 마찬가지 증상이 나타나면 교환이나 환불 하려고 합니다...제발 DFU 초기화로 정상이 되었으면 하네요..ㅡㅡㅋ,2021.07.08. 10:11
190,공홈발 아이패드 12.9인치 드디어 받았습니다.,"6/1 주문한 공홈발 아이패드 오늘 받아서 개봉했습니다.(6/30~7/14 도착 예정)​불량 테스트 다해보진 않았지만 양품인거 같아서 기분이 좋네요..ㅎㅎ​아이패드 2세대 10.5인치 쓰다가 바꿔보니 빠릿빠릿하고 화질도 좋고 화질도 좋네요..ㅎㅎ​운이 좋아 애플 직원 친구한테 할인 많이 받아서 역대급 가격에 구매해서 힘들어도 참았네요..ㅎㅎ​



 















































매직키보드는 못샀지만 전에 아사모 회원님이 추천해주신 자석 거치대에 붙이니 맥북 느낌도 살짝 나네요..ㅎㅎ​매일 모니터링만 하다가 이렇게 받으니 행복하네요..​이것저것 또 만져봐야겠네요..​​",2021.07.07. 21:45
191,"분명 다음주였는데,","ㅋㅍ에서 5세대 아이패드 프로 배송일이 다음주였는데,오늘 보니 내일 도착으로 바뀌었네요..공홈 배송에 지친분들 달리세요 ~~",2021.07.07. 21:40
192,아이패드 프로 5세대 12.9 불량 당첨이네요...ㅠㅠ,"방금 물건을 받아 기쁜 마음에 설정을 하던 중 암호를 입력하는 설정이 있어서 암호를 입력하려니, 어라?키보드가 제멋대로 터치가 됩니다.네가지 방향으로 모두 바꿔 보면서 시도를 했지만 아뿔싸... 암호가 제멋대로 입력되고 넘어간겁니다....ㅡㅡㅋ그리고 잠겨서 아예 써보지도 못하고 있네요....ㅠㅠ판매처에 불량으로 교환 요청했는데 언제 되려나...ㅠㅠ



 


 Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:hlsCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.24.6 (HLS)Build Date (2021/5/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다.    아이패드 프로 5세대 12.9 불량 당첨이네요...ㅠㅠ    재생 수366    topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:05 화질 선택 옵션자동     자동       270p       480p       720p  HD      1080p  HD  화질  전체화면    00:01  00:03  00:05 광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기아이패드 프로 5세대 12.9 불량 당첨이네요...ㅠㅠ",2021.07.07. 19:44
193,로지텍 콤보터치 고민이네요..,아이패드로 공부하느라 키보드와 펜슬이 동시에 필요한 입장인데​가격과 상관없이 키보드가 완전히 탈부착할 수 있다는 매력이 있어서 콤보터치를 예약구매한 상황입니다​완성도가 낮다는 얘기가 있어서 고민이네요..​매직키보드를 분리해서 세울 수 있는 방법이 있으려나,2021.07.07. 19:39
194,쿠팡머지...,​14일 도착예정인 아이패드내일 도착으로 바뀌었다고 문자왔어요​반품온거 주는건 아니겠죠ㅜㅜ,2021.07.07. 17:11
195,일단 질렀어요;;,"고민은 배송만 늦추는거 같아서 일단 사이즈별로 시켜서 고민중이네요...12.9는 와파에 키보드는 없고11인치는 셀룰러에 키보드 같이 시키긴 했는데이게 12.9 가격이나 11인치+키보드 가격이나 비슷해서 하나는 반품 할려고 합니다;;  우짜면 좋을까요??​결국은 휴대성 조금이라도 좋은 11인치 남겨두었네요...0​



 














​",2021.07.07. 15:03
