,0,1,2
1015,고등학교 교사의  맥북에어 사용기 및 활용법,안녕하세요 고등학교에서 학생들을 가르치고 있는 한 선생님입니다ㅎㅎ저의 맥북 후기를 공유하고자 합니다 저와 같은 경험이 있으신 분들이 참고하셨으면 좋겠다는 생각이 드네용우선 작년부터 교직생활을 시작했으며 들어오자마자 바로 원격수업을 진행했습니다 그때    이랑 학교애서 지원해주던 와콤 타블렛을 사용하면서 원격수업을 실시간 쌍방향으로 진행했습니다 그러다가 작년 월 경에 아이패드 프로 세대   셀룰러 모델을 교육할인으로 구매하게 되었고 그때부터 사과농장 육성했습니다학교에서 쌍방향 수업으로 이라는 프로그램을 쓰라고 해서 쓰던 도중에 아이패드를 미러링시키는 법을 알게 되었고 이를 활용하면 학생들에게 내가 직접 학습지 빈칸과 문제풀이를 보여주며 훨씬 수월한 원격수업이 진행될 수 있겠다 라고 생각했습니다 근데 문제는 원트북은 아이패드랑 연결하려면 별도의 프로그램이 더 필요합니다 저는 이라는 프로그램을 사용했는데 이게 참 불편했습니다 중간에 계속 구독하라고 광고떠서 패드에 열심히 적어놨더니 학생들이 가려진 화면대문에 필기를 놓치는 일이 지속적으로 발생했습니다월 중에 쿠팡고시를 뚫어 아이폰  프로 자급제 모델을 구매하게 되고 본격적으로 맥북을 사볼까하는 고민이 생겼습니다 맥북 쓰려면 윈트북이 반드시 필요하다고 하는데 교직원은 학교에서 윈트북을 주기 때문입니다 결정적으로 이번에 년도 정보화사업 추진결과로 들어온 최신형 노트북을 업무용 노트북으로 받아서 그냥 바로 맥북 질렀습니다 맥북에어 코어 기가 모델 교육용 번들 프로 교직원 할인가로 구매했습니다 지금 생각해보면 진짜 후회됩니다 원격수업 편하게 하기 위해 애플 생태계를 선택한건데 솔직히 말해서 깡통만 있었어도 이 편안함을 느낄 수 있었을 겁니다 ㅋㅋㅋ 화면 보시면 아시겠지만  켜놓고 수업하고 있습니다 짱 잘 돌아가고요 무엇보다도 예쁩니다 예뻐서 산거에요 솔직히ㅋㅋㅋㅋ 아이패드의 굿노트를 활용하여 전자 칠판으로 사용중입니다 수업에 쓰이는 자료는 학교 업무용 윈트북에서 한글로 작성후 로 변환해서 아이패드에 저장한 다음 사용합니다윈트북과 비교되는 맥 생태계 원격수업의 장점은 단연 미러링 기능입니다 얘는 돈주고 구독할 필요 없이 제어센터에서 바로 미러링이 가능하기 때문에 엄청난 호환성과 시너지를 발휘합니다 물론 삼성도 이런 기능이 가능하겠지만 제가 경험을 해보지 못해서 ㅎㅎ 그리고 어떤 생태계를 가져와도 이러한 쾌적함을 느끼긴 어려울것같다고 개인적으로 생각합니다 학교 와이파이 무선 전산망이 미약해서 처음에 와이파이 안잡히자마자 됐다 싶었는데 제가 쓰고있는 알뜰폰업체에서 년간 매달 씩 공짜로 주겠다고 해서 그냥 핫스팟을 틀고 그 네트워크로 개의 기계를 연동시킵니다 이건 원격수업 직접 해보셔야해요 연동 미쳤습니다 최고마우스는 로지텍     쓰고 있습니다 왜 이런 비싼 걸 사냐고 물으시는 분들이 계실텐데 저도 몰라요 그냥 질렀습니다 ㅋㅋㅋㅋ 트랙패드는 쓰지 않습니다 아무래도 줌 링크파랴 출석체크하랴 이러면 빠르게 일처리를 해야하고 그래서 저는 마우스를 씁니다ㅎㅎ 이게 아이패드에도 연동되고 윈트북에도 연동이 되서 교무실에서 한 마우스로 개 기기를 돌려먹습니다 역시 최고 가격 빼고 학교 와이파이가 생각보다 좋지 않아서 학교와이파이로 도저히 원격수업을 진행할 수 없었습니다 그래서 핫스팟을 잡습니다 핫스팟을 폰에서 굳이 안켜도 맥북과 아이패드에서 클릭 터치 한 번이면 자동으로 켜지기 때문에 매우 편리합니다 속도도 매우 빠르고요 또한 에어드랍의 연동성이 매우 좋아 빠른 파일 전송에도 좋습니다저 같은 경우에는 윈트북을 학교에서 지원을 해줬기도 하고 등교로 인해 원격수업이 강제되는 상황에 주일에 시수로 하루에 시간씩 수업을 나가야하는 상황이라 원격수업을 편하게 하고 싶어 맥북을 구매해봤습니다 원격수업 및 영상 편집용으로 분에 넘치는 스펙의 맥북을 샀지만 그램 가격이 더 미쳤더라고요 ㅋㅋ 그래서 맥북 샀습니다 지금은 만족하며 쓰는 중이고 학생들도 원격수업에 불편함을 못 느낀다고 하여 잘 사용중입니다  이상 학교 선생님의 맥북 후기였습니다 감사합니다,2021.03.25. 17:11
1016,구형  맥북프로 로직보드 셀프 교체 램 교체,맥북 에어  프로 둘다 써보고 그다지 큰 만족감을 느끼지 못해서 인치 신규모델까지 존버를 할겸 기존에 있던    인치를 쓰려고 했습니다만 램  모델이라 그런지 너무 힘들어하고 외부 모니터 연결도 버거워 하는게 안타까워서 예전부터 계획했던 로직보드 교체를 통한 램 업글을 하게 되었습니다 이랬던 놈을 요렇게 바꾸었습니다성능 향상은 긱벤치 기준  정도 향상되었습니다 추가 램으로 인한 메모리 압축관련 문제뿐 아니라  에서  로 바꾸어서 그런것 같습니다  알리에서 요런 부품은 처음 시켜봐서 걱정되긴 했으나 예상외로 빠르고 깔끔한게 와서 놀랐습니다 위 아래 보시면 아래쪽이 메모리가 배 더 많은것을 볼수 있습니다 히트파이프싱크는 새로 온 것도 괜찮았으나 써멀 재 교체도 할겸 기존에 쓰고있던것으로 바꿔 달았습니다 히트파이프까지 같이 오는모델의 경우 반드시 분해해서 써멀페이스트 교체를 하시는것을 추천드립니다 교체 후 모습입니다 물론 교체전과 달라진것은 메모리 숫자밖에 없습니다 ㅎㅎ의 경우 의  를 사용하고 있습니다 혹시 교체도 원하시는분은 자기 모델에 맞는  를 구매하신후 같이 장착하시면 되겠습니다 이전까지는 교체후 슬립모드 관련해 문제가 있어서 바이오스 트윅을 해줘야 되는데 아주 어렵고 전용장비도 필요했었지만 어쩐일인지  업데이트 이후로는 교체후 추가 트윅이 필요없어졌습니다 장합니다 애플  혹시 물어보실까 미리 달아놓습니다 로직보드의 경우  에서  제 모델명   를 구매했습니다  참고로   과  는 서로 호환이 됩니다 물론 저는 좀더 싼  를 구매했습니다 드라이버의 경우 그냥 쿠팡에서  드라이버 세트를 구매했습니다 가격은  의 경우  정도에 형성되어 있습니다 모델의 경우  정도인것 같습니다  칩이 장착된  뉴맥북프로 부터는 셀프 교체가 불가능합니다 분해  재조립의 경우  에서 보고 따라했습니다 아주 친절하게 상세하게 나와있으며 주의해야할 점 주로 케이블 참고해서 하시면 되겠습니다,2021.03.23. 01:01
1017,인생 첫 맥북 후기,역대급 맥북이란 소식과 신학기 할인으로 인해 생각하지도 못했던 맥북을 구매하고 사용한지 주가 다되갑니다 ㅎㅎ참 좋더군요 딱히 큰 프로그램 돌리는거 없이 간단한 웹서핑문서작성영상시청 등을 주로 사용하는 저에겐 부족한 없는 제품입니다원래 아이폰을 오래 사용했어서 애플에 적응하는것도 어렵지 않았구요 ㅋㅋ미니멀라이프를 추구하는 저에게 대단한 배터리성능과 트랙패드로 인해 책상위를 번거롭게 하는 충전기와 마우스를 치워도 된다는점은정말 만족스러운 포인트였어요그리고 무엇보다 예쁘네요 사실이게다임앞으로 카페자주들어오며 많이 배워가겠습니다,2021.03.22. 18:44
1018,맥북프로  기본형 간단 한달 사용기입니다,일단 저는  간단 영상 편집 아이무비로 기본적인 툴만 사용합니다  줌 강의 영화 웹서핑 키노트 등  시간날때 게임이렇게 그리 무겁게 사용하진 않습니다 번 용도 우선 영상편집 네이비브인 아이무비는 상당히 잘 되고 잠깐이지만 체험판으로 써본 파이널컷도 제가 만드는 영상 수준에서는 아주 빠릿했습니다 곧 아이패드에 에 버금가는 성능  맥 프로그램 호환 가능한 버전이 나오면 맥북 급으로 관심이 많을듯합니더 번 줌은 뭐 맥용 프로그램이 있기도하고 프로버전은 터치바에 그때그때 필요한 기능이 들어가서 꽤 편하게 사용중입니다 마이크 성능도 괜찮구요 번 어느 유튜버 채널을 보니 영역이 전문가들뿐만 아니라 일반 사용저에게도 영화감상시 이점이 있다고 합니다 이번엔 에어도 색영역을 지원하면서 가성비라는 말에 무게를 실어줬죠 뭐 화면 크기가 아이패드도 인치로 나오는 마당에 시원시원한 크기는 아니지만 간단하게 침대 위에서 들고다니면서 사용하기엔 충분합니다 또한 프로 버전은 소리를 위한 울림통 설계가 타사 노트북에 바해 잘 돼있어서 그런지 소리도 알맹이 있게 꽉찬 소리를 들려줍니다 다만 인치에 비할건 아니구요 키노트 역시 네이티브 앱이라 슬라이드가 많아도 랙걸리거나 버벅임은 전혀 없구요 아이패드와 연동해 가끔 강의나 설명 영상을 찍을 때 유용하게 사용하고 있습니다 번 시티즈 스카이라인과 심즈를 돌려봤습니다 시스카는 풀옵으로 잘 되지만 역시 내장 그래픽의 한계가 있어서 그래픽관련 모드를 적용한다고 해도 윈도우나 상위 외장그래픽 기종으 맥들에 비해 부족합니다 인구는 제가 만까지 올려봤는데 그정도까진 플옵을 잘 됐고 모드만 개정도 있는 것 같습니다  심즈는  커스텀 컨텐츠를 쓰지 않으신다면 올 확핵으로 풀옵션 충분합니다만 역시 윈도우 버전 심즈에서의 모드같은 그래픽 모드를 지원하지 않아 스샷이 중요한분들은 그냥 서브용으로 가볍게 즐기는 용도로 생각하시면 되겠습니다 이렇게 제 사용환경 기준에서 말씁드렸는데 결론은 맥 기반의 작업 환경에서는 이만한 노트북이 없지만 윈도우 프로그램이나 게임이 필요한 상황에서는 단지 맥이 서브용이 될 수 밖애 없을듯 합니다 추후 공식 페럴 윈도우가 어떻게 돌아갈지 모르지만 만약 윈도우 문제만 해결이 된다면 기존 인텔맥 유저분들이 넘어오기에 장벽이 훨씬 낮아지지 않을까 생각합니다 제 개인적인 생각입니다,2021.03.21. 20:06
1019,홈팟 미니 대 스테레오 후기,어제부로 홈팟미니 대를 선물받아 스테레오로 설치했습니다 ㅎㅎㅎ 다들 음질이 별로다 뭐다 많이들 말씀하셔서 걱정이 많았는데 제가 막귀라 그런지 솔직히 가격대비 음질로는 상당히 괜찮다고 생각이드네요 ㅋㅋㅋ 홈팟 한대 안되는 가격으로 스테레오로 두대 연결해놓으니 제법 좋게만 들리네요 물론 홈팟 두대 스테레오를 따라갈순없겠죠 ㅎㅎ 가격차이가있는데아무튼 고민하시는분들 걱정하시는것보다 음질은 저는 만족합니다 ㅎㅎ 사실거면 후회없는 선택이라 생각해요 ㅎㅎ,2021.03.20. 14:04
1020,맥북에어  기본형 인치 후기,혹시 도움이 될까해서 리뷰 남겨봅니다이번에 구매한건 작년에 출시되었던 맥북에어  인치  입니다 기존에는 맥북프로  인치를 사용했었습니다구형 맥북프로에서 신형 에어로 기변하게 된 이유가 지나치게 적은 하드디스크용량과 무거운 무게 때문이었는데맥북에어가 이 가지 문제점을 확실하게 다 잡아줬네요  과  에어가 가격차이가 얼마 없어서 망설여졌지만 저는 업무상 윈도우가 꼭 필요해서 불가피하게 이 아닌  맥북에어 으로 왔습니다맥북에어  유튜버 리뷰들을 보면 에  정도는 다 발열이슈 때문에 악평이 많았습니다때문에 구매하기에 앞서 고민이 많이 되었지만 그분들은 동영상 편집기 같은 무거운 전문적인 프로그램을 사용하십니다  때문에 당연히 발열이 심해질수밖에 없습니다저처럼 게임 잘 안하고 단순 문서작업엑셀 구형포토샵 프로그램 파워포인트 워드 유튜브 등이나 웹서핑용도로 이용하실 분들이라면 무게도 가볍고 나름성능도 짱짱한 에어만큼 좋은게 없습니다 몇시간 켜놨는데도 발열도 거의 못느끼는 수준이고 스피커음질이나 화질이 아주 만족스럽습니다  스피커 음질은 아이패드보다 훨씬 좋아요제가 느낀 맥북에어의 유일한 단점은 포트가 없다는거 외엔 없네요ㅎㅎ만원 초반대 가성비 최고의 노트북인것만큼은 확실합니다  라이트유저이시면 추천드립니다,2021.03.19. 09:21
1021,프로 깡통 리뷰,안녕하세요 눈팅만 하다가 결국 어제 질렀습니다 고민하다가 깡통으로 갔네요 그동안 형 뉴맥북 레티나  썼었고요 화면이 인치로 좀 작기도 하고 기본적인 작업 키노트 작업  웹서핑  페이지 작업 호환이 제법 잘 되서 저는  안쓰고 있습니다 만 하는데도 장시간 사용시 발열이 심해지면서 속도가 엄청나게 느려져서 오래 작업해야 되는 직업 특성상 계속 사용하자니 혈압이 솟구쳐서 인내심이 바닥을 드러내 결국 새 맥북을 구매하게 되었네요발열이 너무 싫어서 팬이 없는 에어는 애시당초 고려대상에 없었습니다 비록  은 발열이 매우 적다는 걸 여러 리뷰를 통해 알고 있지만 일종의 트라우마 라고 할까요   이슈 때문에 그것도 여기서 눈팅하다가 알게 되었네요  갈 생각 이었는데 코스트코에 물량이 동이나서 딱 하나 남은  을 그냥 구매했습니다 프로는 다 솔드 아웃이네요 뭐 어차피 저는 기존 뉴맥북도 스토리지  기가 내외로 사용했기 때문에 필요하면 외장 하드 사지 뭐 하는 생각으로 운명이려니 생각하고 그냥  가기로 했습니다 처음에 마이그레이션으로 세팅을 다 넘겼을 때는 클린마이맥 앱에 계속    알람이 떳었습니다 그래서 아 이거 반품하고 결국   으로 가야겠네 생각하고 있었는데 어플들 쓸데없는 거 다 정리하고 크롬  새버전으로 바꾸고 나서는 비록 아주 널럴하진 않아도 더이상 알람이 뜨진 않네요 앞으로  주간 좀 더 적극적으로 사용해보고 기가로 넘어갈 고민을 좀 더 해볼 생각입니다그 외에 하드웨어 자체는 년 저의 첫 맥 프로 이후 다시 프로 만나보니 정말 너무 너무 좋네요 스피커 정말 끝내주고 다시 돌아온 키보드도 마음에 드네요 뭐 모니터야 더 말할 이유가 있나요 참 좋습니다 큰 화면이 필요해서 아이맥 인치도 키우고 있는데 이건 덩치만 큰 녀석에 비하면 뭐  은 날라다니네요 어떤 해외 유튜버가 최근에   에 대해 아마도 앱 최적화 문제일 거다 하드웨어 자체나 스왑 자체는 새로운 것도 아니고 큰 문제 없다고 했던게 제 생각에는 꽤 설득력 있어보이기도 했고 저도 일부 앱 업그레이드  최적화 하고 나니 램 사용량이 나아진걸로 봐서 출시된지 넉달 정도 되었지만 호환성문제가 현재로서는 여러가지 이슈에 대한 키가 아닐까 개인적으로 생각합니다 앞으로 계속 나아지겠죠새 맥은 아직 여러 이슈가 있는 것 같습니다 고가이기도 하고 과도기 이기도 하고요 여기 많은 회원님들의 주옥같은 리뷰들 잘 보시고 저 개인적으로는 정말 많은 도움 받았습니다 감사합니다 본인 사용에 맞는 맥 잘 구매하시기 바랍니다좋은 리뷰 남겨주시고 경험 공유해주신 분들 다시한번 감사합니다,2021.03.18. 23:22
1022,맥미니  일 후기,저도 드디어 맥에 입문했네요입문이라 기본형 맥미니 을 사용해보고 나중에 필요가 더 느껴지면 상위 모델로 사용할 계획이었습니다 ㅎㅎ잘 모르지만 이것저것 한다는 게 생각보다 별로 한 게 없더라고요꼭 필요한 것들만 세팅했다가 기타 액세서리까지 사야되나 고민하는 저를 보니마치 팀쿡이 저에게 환영한다고 하는 것 같더라고요윈도우를 쓰다 넘어와서 많이 어렵겠구나 했는데 의외로 그리 접근하기 어려운 가 아니더군요오히려 어떤 부분에서는 확실히 낫다는 부분도 많았습니다 초기 설정도 어떻게 하는지 잘 모르는 찰나에 번뜩 제가  오피스 사용이 빈번한 걸 생각했을 때 파일이 간의 호환이 그리 잘 되지 않는 부분에 있어 어떻게 할까 하다가불굴의 실행력으로 서치해서 패러럴즈베타에 오피스까지 설치 완료했더니 사용이 아주 잘 되더군요마치 컴퓨터 두 대를 산 느낌 같습니다 아직 이틀 차라 느끼는 것이 적을 수도 있겠지만 직감되는 것들 몇 가지 전달하고자 합니다 소리 전원  소리  무서워요 언제들어도 무서워요 이거 못바꾸나요 전자파 소음 만약 여름이었다면 그저 매우 작은 매미 울음소리라고 생각될텐데 어쩌면 그냥 묻힐지도방이 너무 적막해서 그런지 확실히 소리가 들리긴 들리네요 지이ㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣ 하는 소리랄까요물론 전원 끄면 소리도 꺼집니다 내장스피커 아이패드 세대를 유튜브 머신으로 아주 잘 이용하고 있던 저에게맥미니의 내장스피커는 많은 실망감을 안겨주었습니다뭐 아예 못들어줄만 한 정도는 아닌데 그렇다고 그렇게 듣고 싶은 것도 아닌 정도ㅋㅋㅋㅋ 주변기기 마우스 맥미니 세팅을 위해 마우스는 로지텍   를 구매했습니다유니파잉 수신기 꽂고 전원 키니까 그냥 아주 잘 돌아가네요 뭐 한 것도 없는데 쌩쌩근데 스크롤 자체가 원래 이렇게 투박한가요애플 특유의 부드러운 애니메이션을 기대했는데 윈도우랑 다를 게 없어서 좀 실망무선 기기 특징인지 스크롤 하면 좀 튕겨나가는 게 있네요ㅠ 키보드 어디서 누가 버려서 밖에 돌아다니는 로지텍 을 주워왔는데 아주 멀쩡한 물건이더라고요아마 사용을 어떻게 하는지 몰라서 버렸을 거라 짐작합니다 ㅎㅎ인식률도 좋고 속도 버벅임 없이 아주 잘 인식합니다  속도  제가 년 전 이맘 때쯤에 노트북을 샀었는데 그 당시에도 좀 많이 뒤떨어지는 스펙으로 샀더라고요 그당시 컴알못부팅하고 인터넷 제대로 접속하는 데에만 분은 되어야 하는 느려터짐에도 불구하고지금까지 어떻게 잘 버텨줘서 꾸준히 사용했습니다만와  정말 빠르고 부드럽네요 이래서   하는구나 느꼈습니다 ㅎㅎ패러럴즈와 오피스 설치할 당시 사파리로 인강이랑 크롬으로 유튜브 등 꽤 여러가지를 동시에 켰을 때도너무 별 일 아니라는 듯이 빠릿빠릿 넘어가서 램 기가라는 게 믿기지 않을 정도입니다 프로그램 아직 이 완전히 안정된 시점이 아니라고는 해서여러가지 프로그램을 사용할 때 제약이 어느 정도는 있으리라 짐작했긴 했습니다근데 제가 깔아서 쓰고있는 게 카톡 멜론 어도비 클라우드포토샵 일러스트 프리미어프로인데뭐 문제 되는게 없어서 할 말이 없네요 ㅋㅋㅋ굳이 문제점 찾자면 패러럴즈 윈도우 한글 설정이 제대로 안되는거 여전히 대다수 메뉴가 영어아직 이틀 밖에 사용하지 않아서 시간이 흐르면 할 말도 많아질 거라 예측합니다ㅎㅎ혹시나 궁금한 게 있으면 언제든지 물어봐주세요 긴 글 읽어주셔서 감사합니다,2021.03.17. 23:01
1023,맥북 프로  진짜 넘 좋네요,맥북 프로   로 샀는데 진짜 너무너무 좋네요툴 위주로 사용해서 호환성 걱정 했었는데 호환성은 무슨 진짜 펜 소리도 도 안나고 면 몇십만개씩 있는 모델링배경에 캐릭터들 또 올려서 애니메이팅 하는데도 쌩쌩하네요전에 컴퓨터도 에 램 이어서 그렇게 후달리는 스펙은 아니었는데도 파일이 열리지도 않고 겨우겨우 열려도 펜소리가 무슨 당장이라도 노트북이 날아갈 수준으로 붸에에에에에에에ㅔ에에에엥 거렸는데 진짜 맥북 사고 정신적 안정 이너피스를 얻었습니다진짜 조용한데 진짜 잘 돌아가요화면 작은것 땜에 엄청 고민했었는데 애초에 원래 컴이 인치라 작은 화면에 익숙하고 아이패드 프로도 있어서 사이드카 사용하면 되겠다 싶어서 질렀는데 진짜 짱이에요고민하시는 분들 지르세요 진짜 최고입니다,2021.03.17. 18:32
1024,에어 후기  맥북 구형모델 중고로 구매예정이신 분들 꼭 보세요,제가 오늘 드디어  맥북 프로를 정말 힘겹게 중고 판매에 성공해서 드디어 글을 씁니다결론 부터 말씀드리자면 구형 모델 중고로 사지 마세요ㅠㅠ 돈 정말 쪼금만 보태서  모델로 사세요제가 최근까지 쓴 맥북으로는 맥북 에어 기본형  유튜브 영상 분만 봐도 컴퓨터 심할정도로 뜨거워짐  발열 개심함  팬소리 개심함  한시간 이상 무거운 작업하면 너무 뜨거워져서 손가락 저온 화상 입을 정도 맥북 프로  가장 기본형 맥북 에어가 너무 뜨거워서 일주일 쓰고 팔고 중고로 샀음 이거도 유튜브 영상 분 정도 보면 점점 뜨거워 지면서 분 쯤 부터 팬소리 오지게 나고 그때부터 컴도 느려짐 발열 여전히 심각함  터치바 개불편함  키보드 개불편함 문서작업 할때 최악맥북 에어  기본형  하루종일 유튜브 봐도 컴퓨터 차가움 메모장 등등 어플 구동속도 빠릿함  컴 뜨거워져서 프로그램 속도 느려지는 일 없음  그냥 무조건 사셈교육할인 받고 에어팟 팔고 하면 만원 정도에 살 수 있음 제가 오늘  맥북 프로를 만원에  팔았는데 제발 만원 보태서  기본형으로 사세요 제발,2021.03.16. 22:22
